1485870385
[H[JMem: 50092K used, 462536K free, 80K shrd, 1696K buff, 4860K cached
CPU:   0% usr   9% sys   0% nic  90% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 1/80 2172
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 462088   1696   6644    0    0     0     0 2241  327  0  2 99  0  0 2017-01-31 13:49:47
 0  0      0 462088   1696   6644    0    0     0     0 2229  326  0  2 99  0  0 2017-01-31 13:49:48
 0  0      0 462088   1696   6644    0    0     0     0 2396  328  0  2 99  0  0 2017-01-31 13:49:49
 0  0      0 462088   1696   6644    0    0     0     0 2218  328  0  3 98  0  0 2017-01-31 13:49:50
 0  0      0 462056   1696   6644    0    0     0     0 2397  329  0  2 98  0  0 2017-01-31 13:49:51
 0  0      0 462088   1696   6644    0    0     0     0 2257  313  0  1 100  0  0 2017-01-31 13:49:52
 0  0      0 462088   1696   6644    0    0     0     0 2210  324  0  1 99  0  0 2017-01-31 13:49:53
 0  0      0 462024   1696   6644    0    0     0     0 2242  320  0  1 100  0  0 2017-01-31 13:49:54
 0  0      0 462088   1696   6644    0    0     0     0 2219  338  0  1 99  0  0 2017-01-31 13:49:55
 0  0      0 462024   1696   6644    0    0     0     0 2245  324  0  1 99  0  0 2017-01-31 13:49:56
 0  0      0 462088   1696   6644    0    0     0     0 2282  322  0  1 99  0  0 2017-01-31 13:49:57
 0  0      0 462088   1696   6644    0    0     0     0 2493  322  0  2 99  0  0 2017-01-31 13:49:58
 0  0      0 462088   1696   6644    0    0     0     0 2254  327  0  1 99  0  0 2017-01-31 13:49:59
 0  0      0 462088   1696   6644    0    0     0     0 2237  319  0  1 100  0  0 2017-01-31 13:50:00
 0  0      0 462024   1696   6644    0    0     0     0 2248  321  0  1 99  0  0 2017-01-31 13:50:01
 0  0      0 462088   1696   6644    0    0     0     0 2301  318  0  1 99  0  0 2017-01-31 13:50:02
 0  0      0 462088   1696   6644    0    0     0     0 2265  321  0  1 100  0  0 2017-01-31 13:50:03
 0  0      0 462088   1696   6644    0    0     0     0 2434  324  0  1 99  0  0 2017-01-31 13:50:04
 0  0      0 462088   1696   6644    0    0     0     0 2271  335  0  1 99  0  0 2017-01-31 13:50:05
 0  0      0 462088   1696   6644    0    0     0     0 2267  329  0  2 98  0  0 2017-01-31 13:50:06
 0  0      0 462088   1696   6644    0    0     0     0 2312  322  0  1 100  0  0 2017-01-31 13:50:07
 0  0      0 462024   1696   6644    0    0     0     0 2230  324  0  2 98  0  0 2017-01-31 13:50:08
 0  0      0 462088   1696   6644    0    0     0     0 2389  324  0  1 100  0  0 2017-01-31 13:50:09
 0  0      0 462088   1696   6644    0    0     0     0 2226  331  0  3 98  0  0 2017-01-31 13:50:10
 0  0      0 462088   1696   6644    0    0     0     0 2238  337  0  2 99  0  0 2017-01-31 13:50:11
 0  0      0 462088   1696   6644    0    0     0     0 2243  321  0  1 99  0  0 2017-01-31 13:50:12
 0  0      0 462088   1696   6644    0    0     0     0 2233  320  0  1 100  0  0 2017-01-31 13:50:13
 0  0      0 462088   1696   6644    0    0     0     0 2239  324  0  2 99  0  0 2017-01-31 13:50:14
 0  0      0 462088   1696   6644    0    0     0     0 2380  322  0  1 100  0  0 2017-01-31 13:50:15
 0  0      0 462088   1696   6644    0    0     0     0 2409  317  0  1 100  0  0 2017-01-31 13:50:16
 0  0      0 462088   1696   6644    0    0     0     0 2264  328  0  2 99  0  0 2017-01-31 13:50:17
 0  0      0 462088   1696   6644    0    0     0     0 2382  314  0  1 100  0  0 2017-01-31 13:50:18
 0  0      0 462088   1696   6644    0    0     0     0 2222  320  0  2 99  0  0 2017-01-31 13:50:19
 0  0      0 462088   1696   6644    0    0     0     0 2266  324  0  2 98  0  0 2017-01-31 13:50:20
 0  0      0 462024   1696   6644    0    0     0     0 2210  325  0  1 99  0  0 2017-01-31 13:50:21
 0  0      0 462088   1696   6644    0    0     0     0 2244  324  0  2 99  0  0 2017-01-31 13:50:22
 0  0      0 462088   1696   6644    0    0     0     0 2215  325  0  0 99  0  0 2017-01-31 13:50:23
 0  0      0 462088   1696   6648    0    0     0     0 2322  324  0  1 100  0  0 2017-01-31 13:50:24
 0  0      0 462088   1696   6648    0    0     0     0 2347  321  0  1 100  0  0 2017-01-31 13:50:25
 0  0      0 462056   1696   6648    0    0     0     0 2353  322  0  1 100  0  0 2017-01-31 13:50:26
 0  0      0 462088   1696   6648    0    0     0     0 2210  323  0  1 99  0  0 2017-01-31 13:50:27
 0  0      0 462088   1696   6648    0    0     0     0 2224  323  0  1 99  0  0 2017-01-31 13:50:28
 0  0      0 462024   1696   6648    0    0     0     0 2330  325  0  2 99  0  0 2017-01-31 13:50:29
 0  0      0 462088   1696   6648    0    0     0     0 2297  326  0  2 99  0  0 2017-01-31 13:50:30
 0  0      0 462088   1696   6648    0    0     0     0 2239  327  0  2 98  0  0 2017-01-31 13:50:31
 0  0      0 462088   1696   6648    0    0     0     0 2224  329  0  2 98  0  0 2017-01-31 13:50:32
 0  0      0 462088   1696   6648    0    0     0     0 2224  331  0  2 98  0  0 2017-01-31 13:50:33
 0  0      0 462088   1696   6648    0    0     0     0 2259  319  0  2 99  0  0 2017-01-31 13:50:34
 0  0      0 462088   1696   6648    0    0     0     0 2404  324  0  3 98  0  0 2017-01-31 13:50:35
 0  0      0 462088   1696   6648    0    0     0     0 2367  312  0  0 100  0  0 2017-01-31 13:50:36
 0  0      0 462088   1696   6648    0    0     0     0 2380  324  0  1 99  0  0 2017-01-31 13:50:37
 0  0      0 462088   1696   6648    0    0     0     0 2452  315  0  2 99  0  0 2017-01-31 13:50:38
 0  0      0 462088   1696   6648    0    0     0     0 2229  323  0  3 98  0  0 2017-01-31 13:50:39
