1487106521
[H[JMem: 84052K used, 428732K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/84 20797
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 427636   4916  33888    0    0     0     0 96582  263  0 27 73  0  0 2017-02-14 21:09:38
 0  0      0 427572   4916  33888    0    0     0     0 96632  282  0 19 81  0  0 2017-02-14 21:09:39
 0  0      0 427572   4916  33888    0    0     0     0 96688  221  0 19 82  0  0 2017-02-14 21:09:40
 0  0      0 427508   4916  33888    0    0     0     0 96625  231  0 17 83  0  0 2017-02-14 21:09:41
 0  0      0 427444   4916  33888    0    0     0     0 96456  263  0 21 80  0  0 2017-02-14 21:09:42
 0  0      0 427412   4916  33888    0    0     0     0 96560  243  0 20 80  0  0 2017-02-14 21:09:43
 0  0      0 427444   4916  33888    0    0     0     0 96638  236  0 20 80  0  0 2017-02-14 21:09:44
 0  0      0 427380   4916  33888    0    0     0     0 96780  233  0 19 82  0  0 2017-02-14 21:09:45
 0  0      0 427412   4916  33888    0    0     0     0 96717  247  0 21 80  0  0 2017-02-14 21:09:46
 0  0      0 427348   4916  33888    0    0     0     0 96607  278  0 25 76  0  0 2017-02-14 21:09:47
 0  0      0 427348   4916  33888    0    0     0     0 96505  243  0 19 81  0  0 2017-02-14 21:09:48
 0  0      0 427284   4916  33888    0    0     0     0 96272  240  0 17 83  0  0 2017-02-14 21:09:49
 0  0      0 427252   4916  33888    0    0     0     0 96746  240  0 21 79  0  0 2017-02-14 21:09:50
 0  0      0 427220   4916  33888    0    0     0     0 96829  263  0 23 77  0  0 2017-02-14 21:09:51
 0  0      0 427028   4916  33888    0    0     0     0 96596  253  0 21 80  0  0 2017-02-14 21:09:52
 0  0      0 427060   4916  33888    0    0     0     0 96648  231  0 21 80  0  0 2017-02-14 21:09:53
 0  0      0 427060   4916  33888    0    0     0     0 96873  245  0 23 77  0  0 2017-02-14 21:09:54
 0  0      0 426996   4916  33888    0    0     0     0 96677  262  0 25 75  0  0 2017-02-14 21:09:55
 0  0      0 427028   4916  33888    0    0     0     0 96555  257  0 23 77  0  0 2017-02-14 21:09:56
 0  0      0 426964   4916  33892    0    0     0     0 96833  268  0 24 77  0  0 2017-02-14 21:09:57
 0  0      0 426932   4916  33892    0    0     0     0 96711  282  0 26 74  0  0 2017-02-14 21:09:58
 0  0      0 426964   4916  33892    0    0     0     0 96864  227  1 18 82  0  0 2017-02-14 21:09:59
 0  0      0 426900   4916  33892    0    0     0     0 96767  297  0 23 77  0  0 2017-02-14 21:10:00
 0  0      0 426828   4916  33892    0    0     0     0 97145  284  0 25 75  0  0 2017-02-14 21:10:01
 0  0      0 426796   4916  33892    0    0     0     0 96858  277  0 24 77  0  0 2017-02-14 21:10:02
 0  0      0 426796   4916  33892    0    0     0     0 96700  227  0 19 82  0  0 2017-02-14 21:10:03
 0  0      0 426604   4916  33892    0    0     0     0 96483  256  0 18 82  0  0 2017-02-14 21:10:04
 0  0      0 426572   4916  33892    0    0     0     0 96525  230  0 19 81  0  0 2017-02-14 21:10:05
 0  0      0 426604   4916  33892    0    0     0     0 96261  244  0 23 77  0  0 2017-02-14 21:10:06
 0  0      0 426604   4916  33892    0    0     0     0 96508  243  1 23 77  0  0 2017-02-14 21:10:07
 0  0      0 426604   4916  33892    0    0     0     0 96138  235  0 17 84  0  0 2017-02-14 21:10:08
 0  0      0 426604   4916  33892    0    0     0     0 96081  264  0 22 78  0  0 2017-02-14 21:10:09
 0  0      0 426604   4916  33892    0    0     0     0 96314  246  0 21 80  0  0 2017-02-14 21:10:10
 0  0      0 426612   4916  33892    0    0     0     0 96109  250  0 22 79  0  0 2017-02-14 21:10:11
 0  0      0 426388   4916  33892    0    0     0     0 96019  314  1 21 79  0  0 2017-02-14 21:10:12
 0  0      0 426420   4916  33892    0    0     0     0 96190  269  0 22 79  0  0 2017-02-14 21:10:13
 0  0      0 426260   4916  33892    0    0     0     0 96470  243  0 21 80  0  0 2017-02-14 21:10:14
 0  0      0 426292   4916  33892    0    0     0     0 96449  269  0 29 72  0  0 2017-02-14 21:10:15
 0  0      0 426324   4916  33892    0    0     0     0 96336  239  0 19 81  0  0 2017-02-14 21:10:16
 0  0      0 426292   4916  33892    0    0     0     0 96498  252  0 23 78  0  0 2017-02-14 21:10:17
 0  0      0 426228   4916  33892    0    0     0     0 96392  245  0 20 80  0  0 2017-02-14 21:10:18
 0  0      0 426100   4916  33892    0    0     0     0 96440  278  0 25 75  0  0 2017-02-14 21:10:19
 0  0      0 426132   4916  33892    0    0     0     0 96605  257  0 22 78  0  0 2017-02-14 21:10:20
 0  0      0 426004   4916  33892    0    0     0     0 96597  249  0 17 83  0  0 2017-02-14 21:10:21
 0  0      0 425972   4916  33892    0    0     0     0 96659  253  0 20 81  0  0 2017-02-14 21:10:22
 0  0      0 426004   4916  33892    0    0     0     0 96625  248  0 19 82  0  0 2017-02-14 21:10:23
 0  0      0 425876   4916  33892    0    0     0     0 96688  263  0 20 80  0  0 2017-02-14 21:10:24
 0  0      0 425876   4916  33892    0    0     0     0 96649  258  0 23 78  0  0 2017-02-14 21:10:25
 0  0      0 425812   4916  33892    0    0     0     0 96649  253  0 23 78  0  0 2017-02-14 21:10:26
 0  0      0 425716   4916  33892    0    0     0     0 96798  253  0 21 80  0  0 2017-02-14 21:10:27
 0  0      0 425748   4916  33892    0    0     0     0 96898  294  0 25 76  0  0 2017-02-14 21:10:28
 0  0      0 425748   4916  33892    0    0     0     0 96957  228  0 18 82  0  0 2017-02-14 21:10:29
 0  0      0 425748   4916  33892    0    0     0     0 96986  267  0 24 76  0  0 2017-02-14 21:10:30
 0  0      0 425748   4916  33892    0    0     0     0 96805  248  0 20 81  0  0 2017-02-14 21:10:31
 0  0      0 425684   4916  33892    0    0     0     0 97007  270  0 21 80  0  0 2017-02-14 21:10:32
 0  0      0 425652   4916  33892    0    0     0     0 96934  245  0 23 77  0  0 2017-02-14 21:10:33
 0  0      0 425684   4916  33892    0    0     0     0 96760  238  0 18 82  0  0 2017-02-14 21:10:34
 0  0      0 425620   4916  33892    0    0     0     0 97083  276  1 20 80  0  0 2017-02-14 21:10:35
 0  0      0 425428   4916  33892    0    0     0     0 96860  260  0 21 79  0  0 2017-02-14 21:10:36
 0  0      0 425460   4916  33892    0    0     0     0 96746  291  0 29 72  0  0 2017-02-14 21:10:37
 0  0      0 425396   4916  33896    0    0     0     0 96534  250  0 20 81  0  0 2017-02-14 21:10:38
 0  0      0 425428   4916  33896    0    0     0     0 96764  250  0 20 80  0  0 2017-02-14 21:10:39
 0  0      0 425396   4916  33896    0    0     0     0 96805  266  1 24 76  0  0 2017-02-14 21:10:40
