1487175079
[H[JMem: 90680K used, 422104K free, 1056K shrd, 4916K buff, 21356K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 1/80 23237
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 428192   4916  33872    0    0     0     0 55556  350  0 10 90  0  0 2017-02-15 16:12:17
 0  0      0 428192   4916  33872    0    0     0     0 53283  337  0  8 92  0  0 2017-02-15 16:12:18
 0  0      0 428224   4916  33872    0    0     0     0 54309  365  0 14 86  0  0 2017-02-15 16:12:19
 0  0      0 428224   4916  33872    0    0     0     0 54407  331  0 12 88  0  0 2017-02-15 16:12:20
 0  0      0 428192   4916  33872    0    0     0     0 54266  340  0 15 85  0  0 2017-02-15 16:12:21
 0  0      0 428192   4916  33872    0    0     0     0 54114  353  0 12 89  0  0 2017-02-15 16:12:22
 0  0      0 428192   4916  33872    0    0     0     0 54268  353  0 15 86  0  0 2017-02-15 16:12:23
 0  0      0 428192   4916  33872    0    0     0     0 54253  324  0 10 91  0  0 2017-02-15 16:12:24
 0  0      0 428192   4916  33872    0    0     0     0 54053  350  0 12 89  0  0 2017-02-15 16:12:25
 0  0      0 428192   4916  33872    0    0     0     0 54450  316  0 12 89  0  0 2017-02-15 16:12:26
 0  0      0 428192   4916  33872    0    0     0     0 55125  355  0 13 87  0  0 2017-02-15 16:12:27
 0  0      0 428192   4916  33872    0    0     0     0 53533  343  0 12 89  0  0 2017-02-15 16:12:28
 0  0      0 428192   4916  33872    0    0     0     0 55719  350  0 13 87  0  0 2017-02-15 16:12:29
 0  0      0 428192   4916  33872    0    0     0     0 52937  352  0 17 83  0  0 2017-02-15 16:12:30
 0  0      0 428160   4916  33872    0    0     0     0 55064  342  0 12 89  0  0 2017-02-15 16:12:31
 0  0      0 428192   4916  33872    0    0     0     0 54138  338  1 12 88  0  0 2017-02-15 16:12:32
 0  0      0 428192   4916  33872    0    0     0     0 54888  351  0 12 88  0  0 2017-02-15 16:12:33
 0  0      0 428160   4916  33872    0    0     0     0 54246  344  0 14 87  0  0 2017-02-15 16:12:34
 0  0      0 428096   4916  33872    0    0     0     0 54244  336  0 13 86  0  0 2017-02-15 16:12:35
 0  0      0 428064   4916  33876    0    0     0     0 54119  300  0  9 91  0  0 2017-02-15 16:12:36
 0  0      0 428096   4916  33876    0    0     0     0 54458  303  0 10 91  0  0 2017-02-15 16:12:37
 0  0      0 428096   4916  33876    0    0     0     0 53780  323  0 11 90  0  0 2017-02-15 16:12:38
 0  0      0 428032   4916  33876    0    0     0     0 54503  334  0  9 91  0  0 2017-02-15 16:12:39
 0  0      0 428000   4916  33876    0    0     0     0 54309  310  0 12 89  0  0 2017-02-15 16:12:40
 0  0      0 427872   4916  33876    0    0     0     0 53917  349  0 13 87  0  0 2017-02-15 16:12:41
 0  0      0 427840   4916  33876    0    0     0     0 54131  335  0  8 92  0  0 2017-02-15 16:12:42
 0  0      0 427808   4916  33876    0    0     0     0 54002  330  1 12 88  0  0 2017-02-15 16:12:43
 0  0      0 427776   4916  33876    0    0     0     0 54477  321  0 12 89  0  0 2017-02-15 16:12:44
 0  0      0 427776   4916  33876    0    0     0     0 54083  328  0 10 90  0  0 2017-02-15 16:12:45
 0  0      0 427776   4916  33876    0    0     0     0 53707  302  0  8 93  0  0 2017-02-15 16:12:46
 0  0      0 427776   4916  33876    0    0     0     0 54185  333  0 11 89  0  0 2017-02-15 16:12:47
 0  0      0 427776   4916  33876    0    0     0     0 54413  323  0 13 87  0  0 2017-02-15 16:12:48
 0  0      0 427776   4916  33876    0    0     0     0 54260  331  0  9 91  0  0 2017-02-15 16:12:49
 0  0      0 427744   4916  33876    0    0     0     0 54119  334  0 13 87  0  0 2017-02-15 16:12:50
 0  0      0 427712   4916  33876    0    0     0     0 54068  320  0 10 91  0  0 2017-02-15 16:12:51
 0  0      0 427648   4916  33876    0    0     0     0 54129  343  0 12 89  0  0 2017-02-15 16:12:52
 0  0      0 427616   4916  33876    0    0     0     0 53825  336  0 10 91  0  0 2017-02-15 16:12:53
 0  0      0 427584   4916  33876    0    0     0     0 54556  329  0 11 89  0  0 2017-02-15 16:12:54
 0  0      0 427616   4916  33876    0    0     0     0 54025  323  0 13 88  0  0 2017-02-15 16:12:55
 0  0      0 427584   4916  33876    0    0     0     0 54060  340  0 11 89  0  0 2017-02-15 16:12:56
 0  0      0 427568   4916  33876    0    0     0     0 53685  365  0 13 87  0  0 2017-02-15 16:12:57
 0  0      0 427584   4916  33876    0    0     0     0 54496  331  0  9 91  0  0 2017-02-15 16:12:58
 0  0      0 427584   4916  33876    0    0     0     0 53051  344  0 15 86  0  0 2017-02-15 16:12:59
 0  0      0 427584   4916  33876    0    0     0     0 54531  339  0 11 89  0  0 2017-02-15 16:13:00
 0  0      0 427584   4916  33876    0    0     0     0 54573  347  0 11 89  0  0 2017-02-15 16:13:01
 0  0      0 427520   4916  33876    0    0     0     0 54547  353  0 16 85  0  0 2017-02-15 16:13:02
 0  0      0 427424   4916  33876    0    0     0     0 54003  352  0 13 87  0  0 2017-02-15 16:13:03
 0  0      0 427424   4916  33876    0    0     0     0 54571  305  0  7 93  0  0 2017-02-15 16:13:04
 0  0      0 427424   4916  33876    0    0     0     0 54164  315  0 10 90  0  0 2017-02-15 16:13:05
 0  0      0 427424   4916  33876    0    0     0     0 53709  317  0 12 89  0  0 2017-02-15 16:13:06
 0  0      0 427424   4916  33876    0    0     0     0 53523  331  0 13 88  0  0 2017-02-15 16:13:07
 0  0      0 427424   4916  33876    0    0     0     0 54018  315  0 11 90  0  0 2017-02-15 16:13:08
 0  0      0 427424   4916  33876    0    0     0     0 56797  339  1 11 89  0  0 2017-02-15 16:13:09
 0  0      0 427424   4916  33876    0    0     0     0 55305  346  0 13 88  0  0 2017-02-15 16:13:10
 0  0      0 427456   4916  33876    0    0     0     0 53686  317  0  9 92  0  0 2017-02-15 16:13:11
 0  0      0 427424   4916  33876    0    0     0     0 54888  301  0  8 92  0  0 2017-02-15 16:13:12
 0  0      0 427424   4916  33876    0    0     0     0 54196  329  0  8 93  0  0 2017-02-15 16:13:13
 0  0      0 427392   4916  33876    0    0     0     0 54437  320  0 12 88  0  0 2017-02-15 16:13:14
 0  0      0 427328   4916  33876    0    0     0     0 54414  324  0 11 90  0  0 2017-02-15 16:13:15
 0  0      0 427360   4916  33876    0    0     0     0 54168  335  0 11 90  0  0 2017-02-15 16:13:16
 0  0      0 427296   4916  33880    0    0     0     0 53253  309  0  9 92  0  0 2017-02-15 16:13:17
 0  0      0 427296   4916  33880    0    0     0     0 55211  328  0 10 90  0  0 2017-02-15 16:13:18
 0  0      0 427296   4916  33880    0    0     0     0 54142  324  0 10 90  0  0 2017-02-15 16:13:19
 0  0      0 427264   4916  33880    0    0     0     0 54256  313  0 10 91  0  0 2017-02-15 16:13:20
 0  0      0 427264   4916  33880    0    0     0     0 53807  336  0 10 90  0  0 2017-02-15 16:13:21
 0  0      0 427296   4916  33880    0    0     0     0 54394  312  0 11 89  0  0 2017-02-15 16:13:22
 0  0      0 427264   4916  33880    0    0     0     0 53527  327  0 10 90  0  0 2017-02-15 16:13:23
 0  0      0 427264   4916  33880    0    0     0     0 52863  309  0 10 90  0  0 2017-02-15 16:13:24
 0  0      0 427264   4916  33880    0    0     0     0 55104  329  0 10 90  0  0 2017-02-15 16:13:25
 0  0      0 427136   4916  33880    0    0     0     0 54945  344  0 12 88  0  0 2017-02-15 16:13:26
 0  0      0 427136   4916  33880    0    0     0     0 54154  303  0  9 92  0  0 2017-02-15 16:13:27
 0  0      0 427136   4916  33880    0    0     0     0 53958  328  0 14 86  0  0 2017-02-15 16:13:28
 0  0      0 427136   4916  33880    0    0     0     0 54195  314  0 10 91  0  0 2017-02-15 16:13:29
 0  0      0 427104   4916  33880    0    0     0     0 57143  331  0 10 90  0  0 2017-02-15 16:13:30
 0  0      0 427072   4916  33880    0    0     0     0 53702  327  0 11 89  0  0 2017-02-15 16:13:31
 0  0      0 427040   4916  33880    0    0     0     0 54654  318  0  9 91  0  0 2017-02-15 16:13:32
 0  0      0 427040   4916  33880    0    0     0     0 52249  326  0 11 90  0  0 2017-02-15 16:13:33
 0  0      0 427040   4916  33880    0    0     0     0 56690  336  0 11 90  0  0 2017-02-15 16:13:34
 0  0      0 427040   4916  33880    0    0     0     0 55569  326  0 13 88  0  0 2017-02-15 16:13:35
 0  0      0 427040   4916  33880    0    0     0     0 55479  326  0 11 90  0  0 2017-02-15 16:13:36
 0  0      0 426976   4916  33880    0    0     0     0 52946  356  0 12 89  0  0 2017-02-15 16:13:37
 0  0      0 426944   4916  33880    0    0     0     0 55131  313  0 10 90  0  0 2017-02-15 16:13:38
 0  0      0 426976   4916  33880    0    0     0     0 54363  350  0 14 87  0  0 2017-02-15 16:13:39
 0  0      0 426912   4916  33880    0    0     0     0 54475  341  0 13 88  0  0 2017-02-15 16:13:40
 0  0      0 426944   4916  33880    0    0     0     0 54133  337  0 13 87  0  0 2017-02-15 16:13:41
 0  0      0 426912   4916  33880    0    0     0     0 53184  342  0 14 86  0  0 2017-02-15 16:13:42
 0  0      0 426912   4916  33880    0    0     0     0 55032  360  1 13 87  0  0 2017-02-15 16:13:43
 0  0      0 426880   4916  33880    0    0     0     0 54105  315  0  8 93  0  0 2017-02-15 16:13:44
 0  0      0 426912   4916  33880    0    0     0     0 54198  300  0  8 92  0  0 2017-02-15 16:13:45
 0  0      0 426912   4916  33880    0    0     0     0 53212  310  0  9 92  0  0 2017-02-15 16:13:46
 0  0      0 426912   4916  33880    0    0     0     0 55146  331  0 15 85  0  0 2017-02-15 16:13:47
 0  0      0 426848   4916  33880    0    0     0     0 54246  343  0  9 92  0  0 2017-02-15 16:13:48
 0  0      0 426880   4916  33880    0    0     0     0 53704  348  0 14 87  0  0 2017-02-15 16:13:49
 0  0      0 426816   4916  33880    0    0     0     0 53891  322  0 11 90  0  0 2017-02-15 16:13:50
 0  0      0 426848   4916  33880    0    0     0     0 55898  331  0 12 88  0  0 2017-02-15 16:13:51
 0  0      0 426848   4916  33880    0    0     0     0 51763  313  0 11 90  0  0 2017-02-15 16:13:52
 0  0      0 426848   4916  33880    0    0     0     0 56742  345  0 15 86  0  0 2017-02-15 16:13:53
 0  0      0 426784   4916  33880    0    0     0     0 53280  334  0 12 89  0  0 2017-02-15 16:13:54
 0  0      0 426688   4916  33880    0    0     0     0 55401  361  0 12 89  0  0 2017-02-15 16:13:55
 0  0      0 426688   4916  33880    0    0     0     0 56399  338  0 10 90  0  0 2017-02-15 16:13:56
 0  0      0 426624   4916  33884    0    0     0     0 52849  368  0  6 94  0  0 2017-02-15 16:13:57
 0  0      0 426592   4916  33884    0    0     0     0 54644  335  0 13 88  0  0 2017-02-15 16:13:58
 0  0      0 426560   4916  33884    0    0     0     0 57140  356  0 13 88  0  0 2017-02-15 16:13:59
 0  0      0 426528   4916  33884    0    0     0     0 54816  337  0 11 89  0  0 2017-02-15 16:14:00
 0  0      0 426496   4916  33884    0    0     0     0 54073  348  0 13 88  0  0 2017-02-15 16:14:01
 0  0      0 426464   4916  33884    0    0     0     0 54609  341  0 11 89  0  0 2017-02-15 16:14:02
 0  0      0 426464   4916  33884    0    0     0     0 54442  310  0 11 90  0  0 2017-02-15 16:14:03
 0  0      0 426368   4916  33884    0    0     0     0 54752  356  0 13 87  0  0 2017-02-15 16:14:04
 0  0      0 426400   4916  33884    0    0     0     0 54150  355  0 11 89  0  0 2017-02-15 16:14:05
 0  0      0 426400   4916  33884    0    0     0     0 54091  316  0  9 92  0  0 2017-02-15 16:14:06
 0  0      0 426336   4916  33884    0    0     0     0 53906  353  0  7 93  0  0 2017-02-15 16:14:07
 0  0      0 426368   4916  33884    0    0     0     0 54163  313  0  9 91  0  0 2017-02-15 16:14:08
 0  0      0 426368   4916  33884    0    0     0     0 53686  330  0 13 87  0  0 2017-02-15 16:14:09
 0  0      0 426336   4916  33884    0    0     0     0 53751  329  0 11 90  0  0 2017-02-15 16:14:10
 0  0      0 426400   4916  33884    0    0     0     0 54937  322  0 11 89  0  0 2017-02-15 16:14:11
 0  0      0 426336   4916  33884    0    0     0     0 51910  310  0 10 91  0  0 2017-02-15 16:14:12
 0  0      0 426272   4916  33884    0    0     0     0 53710  345  0 14 87  0  0 2017-02-15 16:14:13
 0  0      0 426272   4916  33884    0    0     0     0 54075  330  0  9 91  0  0 2017-02-15 16:14:14
 0  0      0 426240   4916  33884    0    0     0     0 54374  350  0  7 93  0  0 2017-02-15 16:14:15
 0  0      0 426176   4916  33884    0    0     0     0 54271  350  0 13 88  0  0 2017-02-15 16:14:16
 0  0      0 426176   4916  33884    0    0     0     0 54059  363  0 11 90  0  0 2017-02-15 16:14:17
 0  0      0 426176   4916  33884    0    0     0     0 54240  328  0 11 90  0  0 2017-02-15 16:14:18
 0  0      0 426208   4916  33884    0    0     0     0 54218  352  0 15 86  0  0 2017-02-15 16:14:19
 0  0      0 426144   4916  33884    0    0     0     0 53980  357  0 13 88  0  0 2017-02-15 16:14:20
 0  0      0 426176   4916  33884    0    0     0     0 54212  344  1 13 87  0  0 2017-02-15 16:14:21
 0  0      0 426176   4916  33884    0    0     0     0 54817  342  0 12 89  0  0 2017-02-15 16:14:22
 0  0      0 426112   4916  33884    0    0     0     0 53976  353  1 10 90  0  0 2017-02-15 16:14:23
 0  0      0 426144   4916  33884    0    0     0     0 56029  353  0 14 86  0  0 2017-02-15 16:14:24
 0  0      0 426080   4916  33884    0    0     0     0 56550  342  0 11 90  0  0 2017-02-15 16:14:25
 0  0      0 426080   4916  33884    0    0     0     0 54204  339  0 13 88  0  0 2017-02-15 16:14:26
 0  0      0 426016   4916  33884    0    0     0     0 54512  344  0 10 90  0  0 2017-02-15 16:14:27
 0  0      0 426016   4916  33884    0    0     0     0 54385  364  0 11 90  0  0 2017-02-15 16:14:28
 0  0      0 425984   4916  33884    0    0     0     0 54495  351  0 14 86  0  0 2017-02-15 16:14:29
 0  0      0 425824   4916  33884    0    0     0     0 55054  357  0 15 86  0  0 2017-02-15 16:14:30
 0  0      0 425856   4916  33884    0    0     0     0 52489  345  0 11 89  0  0 2017-02-15 16:14:31
 0  0      0 425856   4916  33884    0    0     0     0 54734  338  0 12 88  0  0 2017-02-15 16:14:32
 0  0      0 425824   4916  33884    0    0     0     0 53658  384  0 14 86  0  0 2017-02-15 16:14:33
 0  0      0 425728   4916  33884    0    0     0     0 54354  363  0 12 89  0  0 2017-02-15 16:14:34
 0  0      0 425728   4916  33884    0    0     0     0 54140  352  0  9 92  0  0 2017-02-15 16:14:35
 0  0      0 425664   4916  33884    0    0     0     0 54088  332  0 13 87  0  0 2017-02-15 16:14:36
 0  0      0 425696   4916  33888    0    0     0     0 54043  344  0 11 90  0  0 2017-02-15 16:14:37
 0  0      0 425696   4916  33888    0    0     0     0 54287  309  0  9 91  0  0 2017-02-15 16:14:38
 0  0      0 425696   4916  33888    0    0     0     0 54236  331  0 12 88  0  0 2017-02-15 16:14:39
 0  0      0 425568   4916  33888    0    0     0     0 54247  353  0 11 90  0  0 2017-02-15 16:14:40
 0  0      0 425568   4916  33888    0    0     0     0 54110  346  0 14 86  0  0 2017-02-15 16:14:41
 0  0      0 425568   4916  33888    0    0     0     0 54233  338  0 12 89  0  0 2017-02-15 16:14:42
 0  0      0 425568   4916  33888    0    0     0     0 53967  335  0 12 88  0  0 2017-02-15 16:14:43
 0  0      0 425568   4916  33888    0    0     0     0 54177  320  0 11 90  0  0 2017-02-15 16:14:44
 0  0      0 425536   4916  33888    0    0     0     0 54255  370  0 16 85  0  0 2017-02-15 16:14:45
 0  0      0 425536   4916  33888    0    0     0     0 53773  331  0  8 92  0  0 2017-02-15 16:14:46
 0  0      0 425504   4916  33888    0    0     0     0 54299  351  0 10 90  0  0 2017-02-15 16:14:47
 0  0      0 425504   4916  33888    0    0     0     0 54174  341  0  8 93  0  0 2017-02-15 16:14:48
 0  0      0 425504   4916  33888    0    0     0     0 54135  326  0 14 86  0  0 2017-02-15 16:14:49
 0  0      0 425504   4916  33888    0    0     0     0 54102  321  0 11 90  0  0 2017-02-15 16:14:50
 0  0      0 425376   4916  33888    0    0     0     0 54437  353  0 17 84  0  0 2017-02-15 16:14:51
 0  0      0 425376   4916  33888    0    0     0     0 54167  341  0 15 86  0  0 2017-02-15 16:14:52
 0  0      0 425376   4916  33888    0    0     0     0 54501  344  0 14 86  0  0 2017-02-15 16:14:53
 0  0      0 425376   4916  33888    0    0     0     0 53669  365  0 14 86  0  0 2017-02-15 16:14:54
 0  0      0 425344   4916  33888    0    0     0     0 55792  337  0 10 90  0  0 2017-02-15 16:14:55
 0  0      0 425344   4916  33888    0    0     0     0 54783  376  0 14 87  0  0 2017-02-15 16:14:56
 0  0      0 425344   4916  33888    0    0     0     0 53258  341  0 11 89  0  0 2017-02-15 16:14:57
 0  0      0 425344   4916  33888    0    0     0     0 54753  347  0 13 88  0  0 2017-02-15 16:14:58
 0  0      0 425344   4916  33888    0    0     0     0 53992  342  0 10 91  0  0 2017-02-15 16:14:59
 0  0      0 425312   4916  33888    0    0     0     0 54270  343  0  9 91  0  0 2017-02-15 16:15:00
 0  0      0 425208   4916  33888    0    0     0     0 55017  373  0 10 90  0  0 2017-02-15 16:15:01
 0  0      0 425144   4916  33888    0    0     0     0 52726  336  0 11 89  0  0 2017-02-15 16:15:02
 0  0      0 425112   4916  33888    0    0     0     0 54202  339  0 14 87  0  0 2017-02-15 16:15:03
 0  0      0 425144   4916  33888    0    0     0     0 53914  351  0  9 92  0  0 2017-02-15 16:15:04
 0  0      0 425112   4916  33888    0    0     0     0 53778  335  0 10 91  0  0 2017-02-15 16:15:05
 0  0      0 425144   4916  33888    0    0     0     0 53656  322  0 11 90  0  0 2017-02-15 16:15:06
 0  0      0 425112   4916  33888    0    0     0     0 54337  350  0 10 91  0  0 2017-02-15 16:15:07
 0  0      0 425144   4916  33888    0    0     0     0 55580  345  0 13 87  0  0 2017-02-15 16:15:08
 0  0      0 425144   4916  33888    0    0     0     0 54576  360  0 13 87  0  0 2017-02-15 16:15:09
 0  0      0 425080   4916  33888    0    0     0     0 38642  348  0  8 93  0  0 2017-02-15 16:15:10
 0  0      0 425080   4916  33888    0    0     0     0 46580  335  0 10 91  0  0 2017-02-15 16:15:11
 0  0      0 424992   4916  33888    0    0     0     0 62672  370  0 12 88  0  0 2017-02-15 16:15:12
 0  0      0 424896   4916  33888    0    0     0     0 68454  360  0 15 86  0  0 2017-02-15 16:15:13
 0  0      0 424928   4916  33888    0    0     0     0 55239  325  0 12 89  0  0 2017-02-15 16:15:14
 0  0      0 424896   4916  33888    0    0     0     0 53326  353  0 15 85  0  0 2017-02-15 16:15:15
 0  0      0 424896   4916  33888    0    0     0     0 53907  337  0 12 89  0  0 2017-02-15 16:15:16
 0  0      0 424896   4916  33892    0    0     0     0 54068  334  0  9 92  0  0 2017-02-15 16:15:17
 0  0      0 424896   4916  33892    0    0     0     0 53992  345  0  9 92  0  0 2017-02-15 16:15:18
 0  0      0 424896   4916  33892    0    0     0     0 53711  412  0 16 84  0  0 2017-02-15 16:15:19
 0  0      0 424896   4916  33892    0    0     0     0 53856  349  0  8 93  0  0 2017-02-15 16:15:20
 0  0      0 424896   4916  33892    0    0     0     0 54057  325  0  9 92  0  0 2017-02-15 16:15:21
 0  0      0 424864   4916  33892    0    0     0     0 53794  318  0 10 91  0  0 2017-02-15 16:15:22
 0  0      0 424864   4916  33892    0    0     0     0 54167  350  0 12 88  0  0 2017-02-15 16:15:23
 0  0      0 424864   4916  33892    0    0     0     0 55901  336  0 11 89  0  0 2017-02-15 16:15:24
 0  0      0 424864   4916  33892    0    0     0     0 54942  317  0  9 91  0  0 2017-02-15 16:15:25
 0  0      0 424832   4916  33892    0    0     0     0 53625  336  0 10 90  0  0 2017-02-15 16:15:26
 0  0      0 424864   4916  33892    0    0     0     0 54081  332  0  8 92  0  0 2017-02-15 16:15:27
 0  0      0 424832   4916  33892    0    0     0     0 53976  333  0  8 93  0  0 2017-02-15 16:15:28
 0  0      0 424768   4916  33892    0    0     0     0 53855  350  0 10 90  0  0 2017-02-15 16:15:29
 0  0      0 424832   4916  33892    0    0     0     0 53945  335  0 10 90  0  0 2017-02-15 16:15:30
 0  0      0 424800   4916  33892    0    0     0     0 53917  329  0 10 91  0  0 2017-02-15 16:15:31
