1487131778
[H[JMem: 87324K used, 425460K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.02 0.01 1/80 21682
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 428596   4916  33868    0    0     0     0 100452  366  0 21 79  0  0 2017-02-15 04:10:10
 0  0      0 428636   4916  33868    0    0     0     0 100037  352  0 19 81  0  0 2017-02-15 04:10:11
 0  0      0 428636   4916  33868    0    0     0     0 100145  366  0 22 78  0  0 2017-02-15 04:10:12
 0  0      0 428636   4916  33868    0    0     0     0 100221  365  0 23 77  0  0 2017-02-15 04:10:13
 0  0      0 428636   4916  33872    0    0     0     0 100582  372  1 20 80  0  0 2017-02-15 04:10:14
 0  0      0 428636   4916  33872    0    0     0     0 100483  363  0 21 79  0  0 2017-02-15 04:10:15
 0  0      0 428604   4916  33872    0    0     0     0 100613  375  0 23 78  0  0 2017-02-15 04:10:16
 0  0      0 428540   4916  33872    0    0     0     0 100636  375  0 24 77  0  0 2017-02-15 04:10:17
 0  0      0 428572   4916  33872    0    0     0     0 100464  359  0 22 78  0  0 2017-02-15 04:10:18
 0  0      0 428572   4916  33872    0    0     0     0 100593  390  0 25 76  0  0 2017-02-15 04:10:19
 0  0      0 428572   4916  33872    0    0     0     0 100548  372  0 23 78  0  0 2017-02-15 04:10:20
 0  0      0 428572   4916  33872    0    0     0     0 100873  353  0 21 79  0  0 2017-02-15 04:10:21
 0  0      0 428572   4916  33872    0    0     0     0 100575  363  0 21 78  0  0 2017-02-15 04:10:22
 0  0      0 428572   4916  33872    0    0     0     0 100674  360  0 21 80  0  0 2017-02-15 04:10:23
 0  0      0 428540   4916  33872    0    0     0     0 100713  358  0 21 79  0  0 2017-02-15 04:10:24
 0  0      0 428476   4916  33872    0    0     0     0 100699  374  0 23 77  0  0 2017-02-15 04:10:25
 0  0      0 428508   4916  33872    0    0     0     0 100556  371  1 23 77  0  0 2017-02-15 04:10:26
 0  0      0 428508   4916  33872    0    0     0     0 100472  350  0 21 80  0  0 2017-02-15 04:10:27
 0  0      0 428540   4916  33872    0    0     0     0 100808  345  0 19 82  0  0 2017-02-15 04:10:28
 0  0      0 428508   4916  33872    0    0     0     0 100970  364  0 23 77  0  0 2017-02-15 04:10:29
 0  0      0 428476   4916  33872    0    0     0     0 100615  371  0 24 76  0  0 2017-02-15 04:10:30
 0  0      0 428508   4916  33872    0    0     0     0 100384  367  0 22 79  0  0 2017-02-15 04:10:31
 0  0      0 428476   4916  33872    0    0     0     0 100472  363  0 22 78  0  0 2017-02-15 04:10:32
 0  0      0 428508   4916  33872    0    0     0     0 100737  349  0 20 80  0  0 2017-02-15 04:10:33
 0  0      0 428452   4916  33872    0    0     0     0 100726  349  0 20 81  0  0 2017-02-15 04:10:34
 0  0      0 428452   4916  33872    0    0     0     0 100567  372  0 23 78  0  0 2017-02-15 04:10:35
 0  0      0 428452   4916  33872    0    0     0     0 100585  376  0 26 75  0  0 2017-02-15 04:10:36
 0  0      0 428388   4916  33872    0    0     0     0 100610  375  0 24 77  0  0 2017-02-15 04:10:37
 0  0      0 428356   4916  33872    0    0     0     0 100568  360  0 21 79  0  0 2017-02-15 04:10:38
 0  0      0 428356   4916  33872    0    0     0     0 100574  357  0 21 79  0  0 2017-02-15 04:10:39
