1487182296
[H[JMem: 93056K used, 419728K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 1/85 23484
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 419808   4916  33864    0    0     0     0    9   12  0  2 98  0  0 2017-02-15 18:11:36
 0  0      0 417604   4916  33868    0    0     0     0 58747  242  0 14 86  0  0 2017-02-15 18:11:37
 0  0      0 412996   4916  33868    0    0     0     0 58144  191  0  7 93  0  0 2017-02-15 18:11:38
 0  0      0 414740   4916  33868    0    0     0     0 57248  229  0  6 95  0  0 2017-02-15 18:11:39
 0  0      0 425796   4916  33868    0    0     0     0 60146  292  0  8 92  0  0 2017-02-15 18:11:40
 0  0      0 425864   4916  33868    0    0     0     0 59169  197  0  8 93  0  0 2017-02-15 18:11:41
 1  0      0 425864   4916  33868    0    0     0     0 60195  206  0  9 91  0  0 2017-02-15 18:11:42
 0  0      0 425888   4916  33868    0    0     0     0 59122  229  0  8 92  0  0 2017-02-15 18:11:43
 0  0      0 425888   4916  33868    0    0     0     0 59549  265  0  8 92  0  0 2017-02-15 18:11:44
 0  0      0 425888   4916  33868    0    0     0     0 59489  329  0 11 90  0  0 2017-02-15 18:11:45
 0  0      0 425848   4916  33868    0    0     0     0 59504  419  0 12 88  0  0 2017-02-15 18:11:46
 0  0      0 425784   4916  33868    0    0     0     0 59784  426  0  9 92  0  0 2017-02-15 18:11:47
 0  0      0 425784   4916  33868    0    0     0     0 59947  410  0 11 89  0  0 2017-02-15 18:11:48
 0  0      0 425856   4916  33868    0    0     0     0 58206  419  0 11 89  0  0 2017-02-15 18:11:49
 0  0      0 425880   4916  33868    0    0     0     0 58968  422  0 12 89  0  0 2017-02-15 18:11:50
 0  0      0 425816   4916  33868    0    0     0     0 59921  454  0 11 89  0  0 2017-02-15 18:11:51
 0  0      0 425816   4916  33868    0    0     0     0 60211  425  1  9 91  0  0 2017-02-15 18:11:52
 0  0      0 425816   4916  33868    0    0     0     0 59671  416  0 13 88  0  0 2017-02-15 18:11:53
 0  0      0 425816   4916  33868    0    0     0     0 59670  429  0 14 87  0  0 2017-02-15 18:11:54
 0  0      0 425816   4916  33868    0    0     0     0 59415  407  0 13 87  0  0 2017-02-15 18:11:55
 0  0      0 425720   4916  33868    0    0     0     0 59632  413  0 12 89  0  0 2017-02-15 18:11:56
 0  0      0 425688   4916  33868    0    0     0     0 59242  396  0  9 92  0  0 2017-02-15 18:11:57
 0  0      0 425720   4916  33868    0    0     0     0 59737  396  0 10 91  0  0 2017-02-15 18:11:58
 0  0      0 425624   4916  33868    0    0     0     0 59460  430  0 11 89  0  0 2017-02-15 18:11:59
 0  0      0 425600   4916  33868    0    0     0     0 58755  384  0  5 95  0  0 2017-02-15 18:12:00
 0  0      0 425632   4916  33868    0    0     0     0 59281  415  0 11 90  0  0 2017-02-15 18:12:01
 0  0      0 425568   4916  33868    0    0     0     0 59268  419  0 13 87  0  0 2017-02-15 18:12:02
 0  0      0 425568   4916  33868    0    0     0     0 59250  414  0  8 92  0  0 2017-02-15 18:12:03
 0  0      0 425504   4916  33868    0    0     0     0 59410  424  0 10 90  0  0 2017-02-15 18:12:04
 0  0      0 425472   4916  33868    0    0     0     0 59548  384  0 12 88  0  0 2017-02-15 18:12:05
 0  0      0 425504   4916  33868    0    0     0     0 58862  448  1  9 91  0  0 2017-02-15 18:12:06
 0  0      0 425472   4916  33868    0    0     0     0 59445  420  0 11 89  0  0 2017-02-15 18:12:07
 0  0      0 425564   4916  33868    0    0     0     0 58828  431  0  8 92  0  0 2017-02-15 18:12:08
 0  0      0 425404   4916  33868    0    0     0     0 60132  437  0  9 91  0  0 2017-02-15 18:12:09
 0  0      0 425276   4916  33868    0    0     0     0 59859  436  0 12 88  0  0 2017-02-15 18:12:10
 0  0      0 425212   4916  33868    0    0     0     0 59118  435  0  9 92  0  0 2017-02-15 18:12:11
 0  0      0 425180   4916  33872    0    0     0     0 60132  432  0 14 87  0  0 2017-02-15 18:12:12
 0  0      0 425148   4916  33872    0    0     0     0 60106  395  0 12 88  0  0 2017-02-15 18:12:13
 0  0      0 425148   4916  33872    0    0     0     0 59674  387  0  7 94  0  0 2017-02-15 18:12:14
 0  0      0 425148   4916  33872    0    0     0     0 59498  382  0  9 91  0  0 2017-02-15 18:12:15
 0  0      0 425116   4916  33872    0    0     0     0 58886  383  0 12 88  0  0 2017-02-15 18:12:16
 0  0      0 425116   4916  33872    0    0     0     0 59995  399  0 12 89  0  0 2017-02-15 18:12:17
 0  0      0 425116   4916  33872    0    0     0     0 60314  389  0 12 88  0  0 2017-02-15 18:12:18
 0  0      0 425052   4916  33872    0    0     0     0 58891  415  0 12 89  0  0 2017-02-15 18:12:19
 0  0      0 424988   4916  33872    0    0     0     0 60302  430  0 14 86  0  0 2017-02-15 18:12:20
 0  0      0 425020   4916  33872    0    0     0     0 60042  420  0 11 90  0  0 2017-02-15 18:12:21
 0  0      0 424988   4916  33872    0    0     0     0 60247  405  0 10 90  0  0 2017-02-15 18:12:22
 0  0      0 424956   4916  33872    0    0     0     0 50747  416  0 14 87  0  0 2017-02-15 18:12:23
 0  0      0 424892   4916  33872    0    0     0     0 64074  466  0 12 88  0  0 2017-02-15 18:12:24
 0  0      0 424892   4916  33872    0    0     0     0 68825  447  0 11 89  0  0 2017-02-15 18:12:25
 0  0      0 424860   4916  33872    0    0     0     0 60251  406  0  9 91  0  0 2017-02-15 18:12:26
 0  0      0 424764   4916  33872    0    0     0     0 60153  421  0 11 89  0  0 2017-02-15 18:12:27
 0  0      0 424732   4916  33872    0    0     0     0 59906  408  0 12 88  0  0 2017-02-15 18:12:28
 0  0      0 424732   4916  33872    0    0     0     0 60123  418  0  9 91  0  0 2017-02-15 18:12:29
 0  0      0 424668   4916  33872    0    0     0     0 60037  410  0 11 90  0  0 2017-02-15 18:12:30
 0  0      0 424668   4916  33872    0    0     0     0 59989  398  0 12 89  0  0 2017-02-15 18:12:31
 0  0      0 424668   4916  33872    0    0     0     0 59767  403  0  6 95  0  0 2017-02-15 18:12:32
 0  0      0 424700   4916  33872    0    0     0     0 59597  406  0 10 90  0  0 2017-02-15 18:12:33
 0  0      0 424540   4916  33872    0    0     0     0 60303  432  0 13 87  0  0 2017-02-15 18:12:34
 0  0      0 424572   4916  33872    0    0     0     0 59855  412  0 13 88  0  0 2017-02-15 18:12:35
 0  0      0 424476   4916  33872    0    0     0     0 60216  445  0 12 89  0  0 2017-02-15 18:12:36
 0  0      0 424508   4916  33872    0    0     0     0 58585  441  0 16 84  0  0 2017-02-15 18:12:37
 0  0      0 424508   4916  33872    0    0     0     0 59962  435  0 12 89  0  0 2017-02-15 18:12:38
 0  0      0 424348   4916  33872    0    0     0     0 60197  446  0 15 86  0  0 2017-02-15 18:12:39
 0  0      0 424348   4916  33872    0    0     0     0 60242  419  0 12 88  0  0 2017-02-15 18:12:40
 0  0      0 424348   4916  33872    0    0     0     0 60568  419  0 11 90  0  0 2017-02-15 18:12:41
 0  0      0 424348   4916  33872    0    0     0     0 59946  443  0 17 84  0  0 2017-02-15 18:12:42
 0  0      0 424220   4916  33872    0    0     0     0 59919  438  0 12 88  0  0 2017-02-15 18:12:43
 0  0      0 424220   4916  33872    0    0     0     0 59608  401  0 10 91  0  0 2017-02-15 18:12:44
 0  0      0 424220   4916  33872    0    0     0     0 59569  407  0 14 87  0  0 2017-02-15 18:12:45
 0  0      0 424220   4916  33872    0    0     0     0 59796  422  0 13 87  0  0 2017-02-15 18:12:46
 0  0      0 424220   4916  33872    0    0     0     0 60998  436  0  8 92  0  0 2017-02-15 18:12:47
 0  0      0 424220   4916  33872    0    0     0     0 60968  392  0  9 91  0  0 2017-02-15 18:12:48
 0  0      0 424220   4916  33872    0    0     0     0 59594  438  0 10 90  0  0 2017-02-15 18:12:49
 0  0      0 424188   4916  33872    0    0     0     0 60048  434  0 13 87  0  0 2017-02-15 18:12:50
 0  0      0 424156   4916  33872    0    0     0     0 59904  412  0 10 90  0  0 2017-02-15 18:12:51
 0  0      0 424156   4916  33876    0    0     0     0 59891  439  0 14 86  0  0 2017-02-15 18:12:52
 0  0      0 424156   4916  33876    0    0     0     0 59537  418  0 13 87  0  0 2017-02-15 18:12:53
 0  0      0 424156   4916  33876    0    0     0     0 60235  426  0 12 89  0  0 2017-02-15 18:12:54
 0  0      0 424156   4916  33876    0    0     0     0 58625  388  0  7 94  0  0 2017-02-15 18:12:55
 0  0      0 424156   4916  33876    0    0     0     0 59374  423  0  9 92  0  0 2017-02-15 18:12:56
 0  0      0 424092   4916  33876    0    0     0     0 59507  422  0 10 91  0  0 2017-02-15 18:12:57
 0  0      0 424092   4916  33876    0    0     0     0 59005  386  1  8 92  0  0 2017-02-15 18:12:58
 0  0      0 424028   4916  33876    0    0     0     0 59350  390  0  8 92  0  0 2017-02-15 18:12:59
 0  0      0 424060   4916  33876    0    0     0     0 60014  405  0 10 90  0  0 2017-02-15 18:13:00
 0  0      0 424060   4916  33876    0    0     0     0 58956  436  1  9 91  0  0 2017-02-15 18:13:01
 0  0      0 424028   4916  33876    0    0     0     0 58926  434  0  9 91  0  0 2017-02-15 18:13:02
 0  0      0 424060   4916  33876    0    0     0     0 59582  412  0 12 89  0  0 2017-02-15 18:13:03
 0  0      0 423996   4916  33876    0    0     0     0 58988  412  0 10 91  0  0 2017-02-15 18:13:04
 0  0      0 423996   4916  33876    0    0     0     0 59373  434  0 12 88  0  0 2017-02-15 18:13:05
 0  0      0 423932   4916  33876    0    0     0     0 59503  401  0 15 86  0  0 2017-02-15 18:13:06
 0  0      0 423932   4916  33876    0    0     0     0 59501  405  0 15 86  0  0 2017-02-15 18:13:07
 0  0      0 423964   4916  33876    0    0     0     0 59569  394  0 10 91  0  0 2017-02-15 18:13:08
 0  0      0 423964   4916  33876    0    0     0     0 59481  377  1 11 89  0  0 2017-02-15 18:13:09
 0  0      0 423964   4916  33876    0    0     0     0 59613  386  0 10 91  0  0 2017-02-15 18:13:10
 0  0      0 423964   4916  33876    0    0     0     0 58511  431  0 13 88  0  0 2017-02-15 18:13:11
 0  0      0 423964   4916  33876    0    0     0     0 61507  426  0 12 88  0  0 2017-02-15 18:13:12
 0  0      0 423964   4916  33876    0    0     0     0 62990  426  0 13 87  0  0 2017-02-15 18:13:13
 0  0      0 423964   4916  33876    0    0     0     0 58714  415  0 10 90  0  0 2017-02-15 18:13:14
 0  0      0 423900   4916  33876    0    0     0     0 58594  423  0 13 88  0  0 2017-02-15 18:13:15
 0  0      0 423740   4916  33876    0    0     0     0 63001  460  0 11 89  0  0 2017-02-15 18:13:16
 0  0      0 423708   4916  33876    0    0     0     0 58905  440  0 12 88  0  0 2017-02-15 18:13:17
 0  0      0 423740   4916  33876    0    0     0     0 60047  420  0 12 88  0  0 2017-02-15 18:13:18
 0  0      0 423740   4916  33876    0    0     0     0 59990  440  0 16 85  0  0 2017-02-15 18:13:19
 0  0      0 423740   4916  33876    0    0     0     0 59902  421  0 14 87  0  0 2017-02-15 18:13:20
 0  0      0 423740   4916  33876    0    0     0     0 59873  412  0 11 89  0  0 2017-02-15 18:13:21
 1  0      0 423740   4916  33876    0    0     0     0 59496  428  0 12 88  0  0 2017-02-15 18:13:22
 0  0      0 423676   4916  33876    0    0     0     0 59863  448  0 12 89  0  0 2017-02-15 18:13:23
 0  0      0 423644   4916  33876    0    0     0     0 62251  428  0 13 88  0  0 2017-02-15 18:13:24
 0  0      0 423612   4916  33876    0    0     0     0 58766  455  0 14 87  0  0 2017-02-15 18:13:25
 0  0      0 423548   4916  33876    0    0     0     0 59755  421  0 11 90  0  0 2017-02-15 18:13:26
 0  0      0 423580   4916  33876    0    0     0     0 60214  414  0 12 89  0  0 2017-02-15 18:13:27
 0  0      0 423516   4916  33876    0    0     0     0 60327  413  0  9 92  0  0 2017-02-15 18:13:28
 0  0      0 423548   4916  33876    0    0     0     0 59989  420  1 11 89  0  0 2017-02-15 18:13:29
 0  0      0 423548   4916  33876    0    0     0     0 58657  430  0 13 87  0  0 2017-02-15 18:13:30
 0  0      0 423548   4916  33876    0    0     0     0 60271  420  0  9 92  0  0 2017-02-15 18:13:31
 0  0      0 423420   4916  33876    0    0     0     0 59174  433  0 13 87  0  0 2017-02-15 18:13:32
 0  0      0 423420   4916  33880    0    0     0     0 60573  428  0 11 89  0  0 2017-02-15 18:13:33
 0  0      0 423420   4916  33880    0    0     0     0 59880  449  0 13 87  0  0 2017-02-15 18:13:34
 0  0      0 423420   4916  33880    0    0     0     0 60604  410  0 11 89  0  0 2017-02-15 18:13:35
 0  0      0 423324   4916  33880    0    0     0     0 60702  411  0  8 93  0  0 2017-02-15 18:13:36
 0  0      0 423260   4916  33880    0    0     0     0 59372  425  1  8 92  0  0 2017-02-15 18:13:37
 0  0      0 423292   4916  33880    0    0     0     0 59668  420  0  8 92  0  0 2017-02-15 18:13:38
 0  0      0 423260   4916  33880    0    0     0     0 59591  411  0 10 90  0  0 2017-02-15 18:13:39
 0  0      0 423292   4916  33880    0    0     0     0 59593  414  0 10 90  0  0 2017-02-15 18:13:40
 0  0      0 423228   4916  33880    0    0     0     0 59474  419  0 11 90  0  0 2017-02-15 18:13:41
 0  0      0 423004   4916  33880    0    0     0     0 59228  449  0 12 89  0  0 2017-02-15 18:13:42
 0  0      0 422876   4916  33880    0    0     0     0 59307  436  0 11 89  0  0 2017-02-15 18:13:43
 0  0      0 422812   4916  33880    0    0     0     0 59297  408  0 12 89  0  0 2017-02-15 18:13:44
 0  0      0 422652   4916  33880    0    0     0     0 59200  458  0  7 93  0  0 2017-02-15 18:13:45
 0  0      0 422652   4916  33880    0    0     0     0 59459  424  0 11 90  0  0 2017-02-15 18:13:46
 0  0      0 422652   4916  33880    0    0     0     0 59296  427  0 10 91  0  0 2017-02-15 18:13:47
 0  0      0 422460   4916  33880    0    0     0     0 59241  456  0 13 87  0  0 2017-02-15 18:13:48
 0  0      0 422492   4916  33880    0    0     0     0 59119  414  0  9 92  0  0 2017-02-15 18:13:49
 0  0      0 422396   4916  33880    0    0     0     0 58052  469  0 12 88  0  0 2017-02-15 18:13:50
 0  0      0 422396   4916  33880    0    0     0     0 59889  441  0 14 86  0  0 2017-02-15 18:13:51
 0  0      0 422428   4916  33880    0    0     0     0 59447  420  0 14 87  0  0 2017-02-15 18:13:52
 0  0      0 422428   4916  33880    0    0     0     0 59081  420  0 12 89  0  0 2017-02-15 18:13:53
 0  0      0 422428   4916  33880    0    0     0     0 59036  418  0 12 89  0  0 2017-02-15 18:13:54
 0  0      0 422396   4916  33880    0    0     0     0 59001  431  0 12 88  0  0 2017-02-15 18:13:55
 0  0      0 422364   4916  33880    0    0     0     0 59199  455  0 13 88  0  0 2017-02-15 18:13:56
 0  0      0 422396   4916  33880    0    0     0     0 59171  417  0 13 87  0  0 2017-02-15 18:13:57
 0  0      0 422396   4916  33880    0    0     0     0 58991  418  0 12 89  0  0 2017-02-15 18:13:58
 0  0      0 422332   4916  33880    0    0     0     0 56397  427  0 12 89  0  0 2017-02-15 18:13:59
 0  0      0 422268   4916  33880    0    0     0     0 59304  437  0 14 87  0  0 2017-02-15 18:14:00
 0  0      0 422300   4916  33880    0    0     0     0 58541  452  0 13 87  0  0 2017-02-15 18:14:01
 0  0      0 422236   4916  33880    0    0     0     0 59415  436  0 11 90  0  0 2017-02-15 18:14:02
 0  0      0 422172   4916  33880    0    0     0     0 59424  462  1 16 84  0  0 2017-02-15 18:14:03
 0  0      0 422172   4916  33880    0    0     0     0 58976  418  0 13 87  0  0 2017-02-15 18:14:04
 0  0      0 422172   4916  33880    0    0     0     0 58964  482  0 10 91  0  0 2017-02-15 18:14:05
 0  0      0 422172   4916  33880    0    0     0     0 59025  421  0 12 88  0  0 2017-02-15 18:14:06
 0  0      0 422076   4916  33880    0    0     0     0 59516  417  0 12 89  0  0 2017-02-15 18:14:07
 0  0      0 422044   4916  33880    0    0     0     0 59612  437  0 14 87  0  0 2017-02-15 18:14:08
 0  0      0 421948   4916  33880    0    0     0     0 58361  434  0 15 86  0  0 2017-02-15 18:14:09
 0  0      0 421980   4916  33880    0    0     0     0 59291  418  0 14 87  0  0 2017-02-15 18:14:10
 0  0      0 421948   4916  33880    0    0     0     0 59173  434  0 14 87  0  0 2017-02-15 18:14:11
 0  0      0 421884   4916  33880    0    0     0     0 59345  416  0 13 88  0  0 2017-02-15 18:14:12
 0  0      0 421884   4916  33884    0    0     0     0 60880  453  0 14 87  0  0 2017-02-15 18:14:13
 0  0      0 421788   4916  33884    0    0     0     0 61275  460  1 16 84  0  0 2017-02-15 18:14:14
 0  0      0 421820   4916  33884    0    0     0     0 59493  470  1 10 90  0  0 2017-02-15 18:14:15
 0  0      0 421756   4916  33884    0    0     0     0 59848  413  0 13 87  0  0 2017-02-15 18:14:16
 0  0      0 421788   4916  33884    0    0     0     0 59875  433  0 15 85  0  0 2017-02-15 18:14:17
 0  0      0 421788   4916  33884    0    0     0     0 59840  436  0 14 86  0  0 2017-02-15 18:14:18
 0  0      0 421724   4916  33884    0    0     0     0 60106  432  0 12 88  0  0 2017-02-15 18:14:19
 0  0      0 421692   4916  33884    0    0     0     0 59996  439  0 11 89  0  0 2017-02-15 18:14:20
 1  0      0 421748   4916  33884    0    0     0     0 59887  430  0 13 88  0  0 2017-02-15 18:14:21
 0  0      0 421732   4916  33884    0    0     0     0 59469  443  0  9 91  0  0 2017-02-15 18:14:22
 0  0      0 421700   4916  33884    0    0     0     0 62877  431  1 15 85  0  0 2017-02-15 18:14:23
 0  0      0 421700   4916  33884    0    0     0     0 54803  411  0  9 92  0  0 2017-02-15 18:14:24
 0  0      0 421604   4916  33884    0    0     0     0 48735  436  0 12 88  0  0 2017-02-15 18:14:25
 0  0      0 421636   4916  33884    0    0     0     0 67000  448  0 14 87  0  0 2017-02-15 18:14:26
 0  0      0 421604   4916  33884    0    0     0     0 72727  454  0 18 83  0  0 2017-02-15 18:14:27
 0  0      0 421636   4916  33884    0    0     0     0 60286  419  0 12 89  0  0 2017-02-15 18:14:28
 0  0      0 421572   4916  33884    0    0     0     0 60277  427  0 12 88  0  0 2017-02-15 18:14:29
