1487146213
[H[JMem: 91768K used, 421016K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.08 0.02 0.00 2/85 22220
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 426276   4916  33868    0    0     0     0   16    3  0  2 98  0  0 2017-02-15 08:10:18
 0  0      0 426324   4916  33868    0    0     0     0 100283  276  0 19 81  0  0 2017-02-15 08:10:19
 0  0      0 426416   4916  33868    0    0     0     0 99859  318  0 21 80  0  0 2017-02-15 08:10:20
 0  0      0 426416   4916  33868    0    0     0     0 100116  398  0 23 78  0  0 2017-02-15 08:10:21
 0  0      0 426416   4916  33868    0    0     0     0 100039  495  0 24 76  0  0 2017-02-15 08:10:22
 0  0      0 426476   4916  33868    0    0     0     0 100127  511  0 23 77  0  0 2017-02-15 08:10:23
 0  0      0 426444   4916  33868    0    0     0     0 99451  498  0 24 77  0  0 2017-02-15 08:10:24
 0  0      0 426412   4916  33868    0    0     0     0 100043  517  0 22 78  0  0 2017-02-15 08:10:25
 0  0      0 426380   4916  33868    0    0     0     0 99876  475  0 27 73  0  0 2017-02-15 08:10:26
 0  0      0 426412   4916  33868    0    0     0     0 99907  481  0 20 81  0  0 2017-02-15 08:10:27
 0  0      0 426484   4916  33868    0    0     0     0 99858  462  0 19 81  0  0 2017-02-15 08:10:28
 0  0      0 426484   4916  33868    0    0     0     0 99737  510  0 24 76  0  0 2017-02-15 08:10:29
 0  0      0 426484   4916  33868    0    0     0     0 99941  463  0 22 78  0  0 2017-02-15 08:10:30
 0  0      0 426484   4916  33868    0    0     0     0 99891  493  0 22 78  0  0 2017-02-15 08:10:31
 0  0      0 426484   4916  33868    0    0     0     0 100016  539  0 30 71  0  0 2017-02-15 08:10:32
 0  0      0 426452   4916  33868    0    0     0     0 100117  482  0 24 77  0  0 2017-02-15 08:10:33
 0  0      0 426420   4916  33868    0    0     0     0 100042  446  0 17 84  0  0 2017-02-15 08:10:34
 0  0      0 426452   4916  33868    0    0     0     0 100037  495  0 25 75  0  0 2017-02-15 08:10:35
 0  0      0 426452   4916  33868    0    0     0     0 100100  499  0 27 74  0  0 2017-02-15 08:10:36
 0  0      0 426356   4916  33868    0    0     0     0 99743  525  0 22 78  0  0 2017-02-15 08:10:37
 0  0      0 426388   4916  33868    0    0     0     0 99937  486  0 20 81  0  0 2017-02-15 08:10:38
 0  0      0 426388   4916  33868    0    0     0     0 99983  470  0 21 80  0  0 2017-02-15 08:10:39
 0  0      0 426356   4916  33868    0    0     0     0 99778  496  0 27 74  0  0 2017-02-15 08:10:40
 0  0      0 426388   4916  33868    0    0     0     0 99842  460  0 20 80  0  0 2017-02-15 08:10:41
 0  0      0 426388   4916  33868    0    0     0     0 99861  488  0 23 78  0  0 2017-02-15 08:10:42
 0  0      0 426388   4916  33868    0    0     0     0 99818  552  0 26 74  0  0 2017-02-15 08:10:43
 0  0      0 426388   4916  33868    0    0     0     0 100018  514  0 25 75  0  0 2017-02-15 08:10:44
 0  0      0 426388   4916  33868    0    0     0     0 99965  475  0 21 80  0  0 2017-02-15 08:10:45
 0  0      0 426388   4916  33868    0    0     0     0 99923  494  0 22 78  0  0 2017-02-15 08:10:46
 0  0      0 426300   4916  33868    0    0     0     0 100104  510  0 21 79  0  0 2017-02-15 08:10:47
 0  0      0 426268   4916  33868    0    0     0     0 100044  492  0 22 78  0  0 2017-02-15 08:10:48
 0  0      0 426300   4916  33868    0    0     0     0 99561  517  0 25 75  0  0 2017-02-15 08:10:49
 0  0      0 426300   4916  33868    0    0     0     0 99761  541  0 20 79  0  0 2017-02-15 08:10:50
 0  0      0 426268   4916  33868    0    0     0     0 99805  498  0 23 77  0  0 2017-02-15 08:10:51
 0  0      0 426300   4916  33868    0    0     0     0 100022  493  0 22 78  0  0 2017-02-15 08:10:52
 0  0      0 426268   4916  33868    0    0     0     0 99605  503  0 26 75  0  0 2017-02-15 08:10:53
 0  0      0 426268   4916  33872    0    0     0     0 99837  465  0 17 83  0  0 2017-02-15 08:10:54
 0  0      0 426236   4916  33872    0    0     0     0 100000  492  0 26 75  0  0 2017-02-15 08:10:55
 0  0      0 426204   4916  33872    0    0     0     0 99948  487  0 22 78  0  0 2017-02-15 08:10:56
 0  0      0 426204   4916  33872    0    0     0     0 100030  494  0 28 72  0  0 2017-02-15 08:10:57
 0  0      0 426236   4916  33872    0    0     0     0 99942  455  0 20 81  0  0 2017-02-15 08:10:58
 0  0      0 426236   4916  33872    0    0     0     0 99915  492  0 23 77  0  0 2017-02-15 08:10:59
 0  0      0 426172   4916  33872    0    0     0     0 99872  474  0 22 79  0  0 2017-02-15 08:11:00
 0  0      0 426204   4916  33872    0    0     0     0 99996  505  0 22 79  0  0 2017-02-15 08:11:01
 0  0      0 426172   4916  33872    0    0     0     0 99951  502  0 19 81  0  0 2017-02-15 08:11:02
 0  0      0 426172   4916  33872    0    0     0     0 99959  493  0 23 78  0  0 2017-02-15 08:11:03
 0  0      0 426172   4916  33872    0    0     0     0 100016  467  0 16 85  0  0 2017-02-15 08:11:04
 0  0      0 426172   4916  33872    0    0     0     0 99930  476  0 26 74  0  0 2017-02-15 08:11:05
 0  0      0 426172   4916  33872    0    0     0     0 100014  490  0 23 77  0  0 2017-02-15 08:11:06
 0  0      0 426140   4916  33872    0    0     0     0 99944  486  0 26 75  0  0 2017-02-15 08:11:07
 0  0      0 426140   4916  33872    0    0     0     0 99708  497  0 23 78  0  0 2017-02-15 08:11:08
 0  0      0 426172   4916  33872    0    0     0     0 99944  497  0 25 75  0  0 2017-02-15 08:11:09
 0  0      0 426172   4916  33872    0    0     0     0 99866  444  0 24 77  0  0 2017-02-15 08:11:10
 0  0      0 426172   4916  33872    0    0     0     0 99861  513  0 28 73  0  0 2017-02-15 08:11:11
 0  0      0 426140   4916  33872    0    0     0     0 99729  480  0 22 78  0  0 2017-02-15 08:11:12
 0  0      0 426140   4916  33872    0    0     0     0 99958  478  0 21 80  0  0 2017-02-15 08:11:13
 0  0      0 426108   4916  33872    0    0     0     0 99878  478  0 25 76  0  0 2017-02-15 08:11:14
 0  0      0 426044   4916  33872    0    0     0     0 99993  476  0 22 79  0  0 2017-02-15 08:11:15
 0  0      0 426044   4916  33872    0    0     0     0 100181  526  0 20 80  0  0 2017-02-15 08:11:16
 0  0      0 426044   4916  33872    0    0     0     0 100044  470  0 23 77  0  0 2017-02-15 08:11:17
 0  0      0 426044   4916  33872    0    0     0     0 100011  451  0 22 79  0  0 2017-02-15 08:11:18
 0  0      0 425980   4916  33872    0    0     0     0 100105  505  0 19 82  0  0 2017-02-15 08:11:19
 0  0      0 425948   4916  33872    0    0     0     0 100157  461  0 27 74  0  0 2017-02-15 08:11:20
 0  0      0 425948   4916  33872    0    0     0     0 100108  458  0 23 78  0  0 2017-02-15 08:11:21
 0  0      0 425916   4916  33872    0    0     0     0 99824  490  0 23 77  0  0 2017-02-15 08:11:22
 0  0      0 425948   4916  33872    0    0     0     0 99885  496  0 26 74  0  0 2017-02-15 08:11:23
 0  0      0 425948   4916  33872    0    0     0     0 100031  492  0 23 77  0  0 2017-02-15 08:11:24
 0  0      0 425884   4916  33872    0    0     0     0 100178  469  0 23 77  0  0 2017-02-15 08:11:25
 0  0      0 425884   4916  33872    0    0     0     0 100029  494  0 21 79  0  0 2017-02-15 08:11:26
 0  0      0 425884   4916  33872    0    0     0     0 99986  467  0 25 75  0  0 2017-02-15 08:11:27
 0  0      0 425852   4916  33872    0    0     0     0 99857  494  0 24 77  0  0 2017-02-15 08:11:28
 0  0      0 425884   4916  33872    0    0     0     0 99916  469  0 20 81  0  0 2017-02-15 08:11:29
 0  0      0 425884   4916  33872    0    0     0     0 99806  502  1 27 73  0  0 2017-02-15 08:11:30
 0  0      0 425852   4916  33872    0    0     0     0 99852  499  0 23 78  0  0 2017-02-15 08:11:31
 0  0      0 425884   4916  33872    0    0     0     0 99700  511  0 25 76  0  0 2017-02-15 08:11:32
 0  0      0 425884   4916  33872    0    0     0     0 99923  495  0 24 76  0  0 2017-02-15 08:11:33
 0  0      0 425884   4916  33876    0    0     0     0 99905  472  0 24 76  0  0 2017-02-15 08:11:34
 0  0      0 425788   4916  33876    0    0     0     0 99703  489  0 25 76  0  0 2017-02-15 08:11:35
 0  0      0 425788   4916  33876    0    0     0     0 99851  490  0 28 73  0  0 2017-02-15 08:11:36
 0  0      0 425820   4916  33876    0    0     0     0 99994  493  0 23 77  0  0 2017-02-15 08:11:37
 0  0      0 425820   4916  33876    0    0     0     0 99885  483  0 23 77  0  0 2017-02-15 08:11:38
 0  0      0 425788   4916  33876    0    0     0     0 99839  532  0 25 75  0  0 2017-02-15 08:11:39
 0  0      0 425756   4916  33876    0    0     0     0 100037  488  1 20 80  0  0 2017-02-15 08:11:40
 0  0      0 425724   4916  33876    0    0     0     0 100016  486  0 23 77  0  0 2017-02-15 08:11:41
 0  0      0 425724   4916  33876    0    0     0     0 100184  488  0 25 75  0  0 2017-02-15 08:11:42
 0  0      0 425724   4916  33876    0    0     0     0 100074  474  0 21 80  0  0 2017-02-15 08:11:43
 0  0      0 425692   4916  33876    0    0     0     0 99791  492  0 27 74  0  0 2017-02-15 08:11:44
 0  0      0 425724   4916  33876    0    0     0     0 99756  493  0 26 75  0  0 2017-02-15 08:11:45
 0  0      0 425692   4916  33876    0    0     0     0 99934  508  0 18 83  0  0 2017-02-15 08:11:46
 0  0      0 425692   4916  33876    0    0     0     0 100148  496  0 24 76  0  0 2017-02-15 08:11:47
 0  0      0 425660   4916  33876    0    0     0     0 100100  507  0 23 78  0  0 2017-02-15 08:11:48
 0  0      0 425660   4916  33876    0    0     0     0 100184  502  1 23 77  0  0 2017-02-15 08:11:49
 0  0      0 425628   4916  33876    0    0     0     0 100389  494  0 23 78  0  0 2017-02-15 08:11:50
 0  0      0 425628   4916  33876    0    0     0     0 100162  463  0 22 78  0  0 2017-02-15 08:11:51
 0  0      0 425660   4916  33876    0    0     0     0 100140  498  0 25 76  0  0 2017-02-15 08:11:52
 0  0      0 425660   4916  33876    0    0     0     0 100026  437  0 22 79  0  0 2017-02-15 08:11:53
 0  0      0 425660   4916  33876    0    0     0     0 99887  510  0 20 81  0  0 2017-02-15 08:11:54
 0  0      0 425628   4916  33876    0    0     0     0 99817  492  0 23 77  0  0 2017-02-15 08:11:55
 0  0      0 425660   4916  33876    0    0     0     0 100116  508  0 32 69  0  0 2017-02-15 08:11:56
 0  0      0 425660   4916  33876    0    0     0     0 99724  512  0 26 75  0  0 2017-02-15 08:11:57
 0  0      0 425660   4916  33876    0    0     0     0 99851  504  0 21 79  0  0 2017-02-15 08:11:58
 0  0      0 425628   4916  33876    0    0     0     0 99919  512  1 25 75  0  0 2017-02-15 08:11:59
 0  0      0 425596   4916  33876    0    0     0     0 99831  473  0 27 73  0  0 2017-02-15 08:12:00
 0  0      0 425628   4916  33876    0    0     0     0 99915  507  0 28 73  0  0 2017-02-15 08:12:01
 0  0      0 425532   4916  33876    0    0     0     0 100054  493  0 24 77  0  0 2017-02-15 08:12:02
 0  0      0 425564   4916  33876    0    0     0     0 100375  504  0 27 74  0  0 2017-02-15 08:12:03
 0  0      0 425564   4916  33876    0    0     0     0 100187  517  0 24 77  0  0 2017-02-15 08:12:04
 0  0      0 425564   4916  33876    0    0     0     0 100008  485  0 22 79  0  0 2017-02-15 08:12:05
 0  0      0 425532   4916  33876    0    0     0     0 99859  490  0 24 77  0  0 2017-02-15 08:12:06
 0  0      0 425532   4916  33876    0    0     0     0 99876  529  0 18 82  0  0 2017-02-15 08:12:07
 0  0      0 425532   4916  33876    0    0     0     0 99992  475  0 19 82  0  0 2017-02-15 08:12:08
 0  0      0 425532   4916  33876    0    0     0     0 99812  508  0 20 81  0  0 2017-02-15 08:12:09
 0  0      0 425532   4916  33876    0    0     0     0 100031  496  0 21 80  0  0 2017-02-15 08:12:10
 0  0      0 425532   4916  33876    0    0     0     0 99922  523  0 19 81  0  0 2017-02-15 08:12:11
 0  0      0 425532   4916  33876    0    0     0     0 99851  487  0 25 76  0  0 2017-02-15 08:12:12
 0  0      0 425532   4916  33876    0    0     0     0 100046  487  0 24 76  0  0 2017-02-15 08:12:13
 0  0      0 425532   4916  33880    0    0     0     0 99985  489  0 20 81  0  0 2017-02-15 08:12:14
 0  0      0 425404   4916  33880    0    0     0     0 99806  536  0 24 76  0  0 2017-02-15 08:12:15
 0  0      0 425436   4916  33880    0    0     0     0 100037  489  0 24 77  0  0 2017-02-15 08:12:16
 0  0      0 425404   4916  33880    0    0     0     0 100032  477  0 22 78  0  0 2017-02-15 08:12:17
 0  0      0 425436   4916  33880    0    0     0     0 100224  517  0 24 76  0  0 2017-02-15 08:12:18
 0  0      0 425436   4916  33880    0    0     0     0 99855  486  0 21 79  0  0 2017-02-15 08:12:19
 0  0      0 425404   4916  33880    0    0     0     0 99877  516  1 22 77  0  0 2017-02-15 08:12:20
 0  0      0 425436   4916  33880    0    0     0     0 100080  454  0 23 78  0  0 2017-02-15 08:12:21
 0  0      0 425436   4916  33880    0    0     0     0 100041  499  0 23 78  0  0 2017-02-15 08:12:22
 0  0      0 425404   4916  33880    0    0     0     0 99820  486  0 26 75  0  0 2017-02-15 08:12:23
 0  0      0 425436   4916  33880    0    0     0     0 99846  478  0 21 79  0  0 2017-02-15 08:12:24
 0  0      0 425340   4916  33880    0    0     0     0 99935  499  0 21 80  0  0 2017-02-15 08:12:25
 0  0      0 425372   4916  33880    0    0     0     0 99933  495  0 19 81  0  0 2017-02-15 08:12:26
 0  0      0 425372   4916  33880    0    0     0     0 99960  484  0 24 76  0  0 2017-02-15 08:12:27
 0  0      0 425340   4916  33880    0    0     0     0 99961  528  0 24 76  0  0 2017-02-15 08:12:28
 0  0      0 425276   4916  33880    0    0     0     0 99932  511  0 25 76  0  0 2017-02-15 08:12:29
 0  0      0 425244   4916  33880    0    0     0     0 99912  496  0 24 77  0  0 2017-02-15 08:12:30
 0  0      0 425276   4916  33880    0    0     0     0 100197  501  0 22 79  0  0 2017-02-15 08:12:31
 0  0      0 425244   4916  33880    0    0     0     0 99717  500  0 29 72  0  0 2017-02-15 08:12:32
 0  0      0 425276   4916  33880    0    0     0     0 99568  526  0 28 73  0  0 2017-02-15 08:12:33
 0  0      0 425244   4916  33880    0    0     0     0 99732  496  0 21 79  0  0 2017-02-15 08:12:34
 0  0      0 425244   4916  33880    0    0     0     0 99989  452  1 21 79  0  0 2017-02-15 08:12:35
 0  0      0 425276   4916  33880    0    0     0     0 100067  527  0 24 76  0  0 2017-02-15 08:12:36
 0  0      0 425276   4916  33880    0    0     0     0 99910  486  0 23 77  0  0 2017-02-15 08:12:37
 0  0      0 425212   4916  33880    0    0     0     0 100094  526  0 23 77  0  0 2017-02-15 08:12:38
 0  0      0 425212   4916  33880    0    0     0     0 100123  489  0 22 78  0  0 2017-02-15 08:12:39
 0  0      0 425212   4916  33880    0    0     0     0 99944  532  0 24 76  0  0 2017-02-15 08:12:40
 0  0      0 425180   4916  33880    0    0     0     0 100174  508  0 25 76  0  0 2017-02-15 08:12:41
 0  0      0 425212   4916  33880    0    0     0     0 100095  477  0 24 77  0  0 2017-02-15 08:12:42
 0  0      0 425180   4916  33880    0    0     0     0 100080  451  0 17 83  0  0 2017-02-15 08:12:43
 0  0      0 425148   4916  33880    0    0     0     0 100104  481  0 21 80  0  0 2017-02-15 08:12:44
 0  0      0 425180   4916  33880    0    0     0     0 100147  477  0 22 78  0  0 2017-02-15 08:12:45
 0  0      0 425180   4916  33880    0    0     0     0 100047  441  0 18 82  0  0 2017-02-15 08:12:46
 0  0      0 425180   4916  33880    0    0     0     0 100046  483  0 22 78  0  0 2017-02-15 08:12:47
 0  0      0 425180   4916  33880    0    0     0     0 99917  532  0 24 76  0  0 2017-02-15 08:12:48
 0  0      0 425180   4916  33880    0    0     0     0 99871  473  0 22 79  0  0 2017-02-15 08:12:49
 0  0      0 425148   4916  33880    0    0     0     0 99970  530  0 21 79  0  0 2017-02-15 08:12:50
 0  0      0 425148   4916  33880    0    0     0     0 100003  511  0 26 75  0  0 2017-02-15 08:12:51
 0  0      0 425148   4916  33880    0    0     0     0 99933  507  0 20 80  0  0 2017-02-15 08:12:52
 0  0      0 425148   4916  33880    0    0     0     0 99882  513  0 29 72  0  0 2017-02-15 08:12:53
 0  0      0 425148   4916  33884    0    0     0     0 99871  475  0 21 80  0  0 2017-02-15 08:12:54
 0  0      0 425148   4916  33884    0    0     0     0 99975  509  0 26 74  0  0 2017-02-15 08:12:55
 0  0      0 425148   4916  33884    0    0     0     0 99774  497  0 23 77  0  0 2017-02-15 08:12:56
 0  0      0 425084   4916  33884    0    0     0     0 100015  502  0 26 74  0  0 2017-02-15 08:12:57
 0  0      0 425084   4916  33884    0    0     0     0 100001  474  0 18 82  0  0 2017-02-15 08:12:58
 0  0      0 425020   4916  33884    0    0     0     0 100078  503  0 22 78  0  0 2017-02-15 08:12:59
 0  0      0 425052   4916  33884    0    0     0     0 100141  509  0 26 75  0  0 2017-02-15 08:13:00
 0  0      0 425052   4916  33884    0    0     0     0 99761  529  0 23 77  0  0 2017-02-15 08:13:01
 0  0      0 425052   4916  33884    0    0     0     0 99731  511  0 20 81  0  0 2017-02-15 08:13:02
 0  0      0 425052   4916  33884    0    0     0     0 99933  520  0 27 74  0  0 2017-02-15 08:13:03
 0  0      0 425052   4916  33884    0    0     0     0 99682  535  0 20 80  0  0 2017-02-15 08:13:04
 0  0      0 425052   4916  33884    0    0     0     0 99874  462  0 19 81  0  0 2017-02-15 08:13:05
