1487185905
[H[JMem: 98812K used, 413972K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.01 0.01 0.00 2/85 23623
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 414004   4916  33876    0    0     0     0 57592  262  0 10 90  0  0 2017-02-15 19:13:19
 1  0      0 414004   4916  33876    0    0     0     0 57497  236  0 13 87  0  0 2017-02-15 19:13:20
 1  0      0 414004   4916  33876    0    0     0     0 57359  233  0  8 92  0  0 2017-02-15 19:13:21
 0  0      0 413972   4916  33876    0    0     0     0 56049  244  0  9 91  0  0 2017-02-15 19:13:22
 0  0      0 414004   4916  33876    0    0     0     0 56496  245  0 11 89  0  0 2017-02-15 19:13:23
 0  0      0 414036   4916  33876    0    0     0     0 57187  226  0  9 91  0  0 2017-02-15 19:13:24
 0  0      0 414036   4916  33876    0    0     0     0 56930  246  0  9 91  0  0 2017-02-15 19:13:25
 0  0      0 414036   4916  33876    0    0     0     0 57104  220  0 11 89  0  0 2017-02-15 19:13:26
 0  0      0 413972   4916  33876    0    0     0     0 57032  257  0 13 87  0  0 2017-02-15 19:13:27
 0  0      0 414036   4916  33876    0    0     0     0 56995  246  0 10 90  0  0 2017-02-15 19:13:28
 0  0      0 414036   4916  33876    0    0     0     0 56882  235  0 10 91  0  0 2017-02-15 19:13:29
 0  0      0 414100   4916  33876    0    0     0     0 57582  266  0 14 87  0  0 2017-02-15 19:13:30
 0  0      0 414100   4916  33876    0    0     0     0 53140  199  0  8 93  0  0 2017-02-15 19:13:31
 0  0      0 414164   4916  33876    0    0     0     0 59339  243  0 12 89  0  0 2017-02-15 19:13:32
 0  0      0 414068   4916  33876    0    0     0     0 62884  259  0 13 87  0  0 2017-02-15 19:13:33
 0  0      0 414068   4916  33876    0    0     0     0 57875  239  0 10 89  0  0 2017-02-15 19:13:34
 1  0      0 414036   4916  33876    0    0     0     0 58300  245  0 13 87  0  0 2017-02-15 19:13:35
 0  0      0 414028   4916  33876    0    0     0     0 57745  221  0  9 91  0  0 2017-02-15 19:13:36
 0  0      0 414028   4916  33876    0    0     0     0 57989  248  0 13 87  0  0 2017-02-15 19:13:37
 2  0      0 414028   4916  33876    0    0     0     0 61167  288  0 13 87  0  0 2017-02-15 19:13:38
 0  0      0 413996   4916  33876    0    0     0     0 55480  253  0 10 90  0  0 2017-02-15 19:13:39
 0  0      0 414060   4916  33876    0    0     0     0 58358  238  0 11 89  0  0 2017-02-15 19:13:40
 0  0      0 414060   4916  33876    0    0     0     0 57139  236  0 11 90  0  0 2017-02-15 19:13:41
 0  0      0 414028   4916  33880    0    0     0     0 60140  237  0 13 87  0  0 2017-02-15 19:13:42
 0  0      0 413996   4916  33880    0    0     0     0 55714  203  0 11 90  0  0 2017-02-15 19:13:43
 0  0      0 414028   4916  33880    0    0     0     0 57105  238  1  8 92  0  0 2017-02-15 19:13:44
 0  0      0 414060   4916  33880    0    0     0     0 57365  263  0 12 89  0  0 2017-02-15 19:13:45
 0  0      0 414028   4916  33880    0    0     0     0 57481  215  1  8 92  0  0 2017-02-15 19:13:46
 0  0      0 414060   4916  33880    0    0     0     0 60194  221  0 10 91  0  0 2017-02-15 19:13:47
 0  0      0 414028   4916  33880    0    0     0     0 57677  215  0 11 90  0  0 2017-02-15 19:13:48
 0  0      0 414028   4916  33880    0    0     0     0 55414  226  0 10 90  0  0 2017-02-15 19:13:49
 0  0      0 414184   4916  33880    0    0     0     0 58720  223  0  9 92  0  0 2017-02-15 19:13:50
 0  0      0 414216   4916  33880    0    0     0     0 57026  232  0 13 88  0  0 2017-02-15 19:13:51
 0  0      0 414184   4916  33880    0    0     0     0 57326  211  0  9 91  0  0 2017-02-15 19:13:52
 0  0      0 414152   4916  33880    0    0     0     0 57257  234  0 11 90  0  0 2017-02-15 19:13:53
 0  0      0 414120   4916  33880    0    0     0     0 57331  222  0 10 91  0  0 2017-02-15 19:13:54
 0  0      0 414120   4916  33880    0    0     0     0 57151  222  0 12 89  0  0 2017-02-15 19:13:55
 0  0      0 414184   4916  33880    0    0     0     0 57090  238  0 12 88  0  0 2017-02-15 19:13:56
 1  0      0 414216   4916  33880    0    0     0     0 57306  210  0 10 90  0  0 2017-02-15 19:13:57
 0  0      0 414216   4916  33880    0    0     0     0 61780  226  0  9 91  0  0 2017-02-15 19:13:58
 0  0      0 414216   4916  33880    0    0     0     0 54211  233  0 10 91  0  0 2017-02-15 19:13:59
 0  0      0 414216   4916  33880    0    0     0     0 58588  219  0  9 91  0  0 2017-02-15 19:14:00
 0  0      0 414216   4916  33880    0    0     0     0 56587  214  0  9 92  0  0 2017-02-15 19:14:01
 0  0      0 414152   4916  33880    0    0     0     0 58130  226  0 12 89  0  0 2017-02-15 19:14:02
 0  0      0 414120   4916  33880    0    0     0     0 57550  233  0 12 88  0  0 2017-02-15 19:14:03
