1487120953
[H[JMem: 91776K used, 421008K free, 1056K shrd, 4916K buff, 21352K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 1/85 21293
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 420960   4916  33876    0    0     0     0 100909  274  0 23 77  0  0 2017-02-15 01:10:51
 0  0      0 420960   4916  33876    0    0     0     0 100952  270  0 21 79  0  0 2017-02-15 01:10:52
 0  0      0 420960   4916  33876    0    0     0     0 101314  259  0 24 76  0  0 2017-02-15 01:10:53
 1  0      0 420928   4916  33876    0    0     0     0 101293  264  0 21 79  0  0 2017-02-15 01:10:54
 0  0      0 420960   4916  33876    0    0     0     0 101393  281  0 23 78  0  0 2017-02-15 01:10:55
 1  0      0 420960   4916  33876    0    0     0     0 101192  253  0 23 78  0  0 2017-02-15 01:10:56
 0  0      0 420960   4916  33876    0    0     0     0 100895  270  0 25 76  0  0 2017-02-15 01:10:57
 1  0      0 420960   4916  33876    0    0     0     0 101092  281  0 21 79  0  0 2017-02-15 01:10:58
 0  0      0 420960   4916  33876    0    0     0     0 101068  258  0 20 80  0  0 2017-02-15 01:10:59
 0  0      0 420960   4916  33876    0    0     0     0 101240  291  1 22 78  0  0 2017-02-15 01:11:00
 0  0      0 420960   4916  33876    0    0     0     0 101135  280  0 22 78  0  0 2017-02-15 01:11:01
 0  0      0 420960   4916  33876    0    0     0     0 101198  263  0 20 80  0  0 2017-02-15 01:11:02
 0  0      0 420960   4916  33876    0    0     0     0 101239  270  0 22 79  0  0 2017-02-15 01:11:03
 1  0      0 420960   4916  33876    0    0     0     0 101259  274  0 25 76  0  0 2017-02-15 01:11:04
 1  0      0 420960   4916  33876    0    0     0     0 101006  286  0 22 79  0  0 2017-02-15 01:11:05
 0  0      0 420960   4916  33876    0    0     0     0 100920  293  0 19 81  0  0 2017-02-15 01:11:06
 1  0      0 420960   4916  33876    0    0     0     0 101055  290  0 22 78  0  0 2017-02-15 01:11:07
 0  0      0 420960   4916  33880    0    0     0     0 101209  262  0 19 81  0  0 2017-02-15 01:11:08
 0  0      0 420928   4916  33880    0    0     0     0 101433  273  0 19 81  0  0 2017-02-15 01:11:09
 0  0      0 420896   4916  33880    0    0     0     0 101387  274  1 23 77  0  0 2017-02-15 01:11:10
 1  0      0 420896   4916  33880    0    0     0     0 101167  252  0 23 77  0  0 2017-02-15 01:11:11
 1  0      0 420928   4916  33880    0    0     0     0 100937  299  0 26 75  0  0 2017-02-15 01:11:12
 1  0      0 420928   4916  33880    0    0     0     0 101034  289  0 18 83  0  0 2017-02-15 01:11:13
 0  0      0 420928   4916  33880    0    0     0     0 101011  275  0 24 76  0  0 2017-02-15 01:11:14
 0  0      0 420928   4916  33880    0    0     0     0 101174  271  0 24 77  0  0 2017-02-15 01:11:15
 0  0      0 420928   4916  33880    0    0     0     0 101237  283  0 22 78  0  0 2017-02-15 01:11:16
 0  0      0 420928   4916  33880    0    0     0     0 101333  251  0 20 81  0  0 2017-02-15 01:11:17
 1  0      0 420928   4916  33880    0    0     0     0 101270  281  0 22 78  0  0 2017-02-15 01:11:18
 1  0      0 420896   4916  33880    0    0     0     0 101178  309  0 29 72  0  0 2017-02-15 01:11:19
 0  0      0 420928   4916  33880    0    0     0     0 101171  281  0 22 78  0  0 2017-02-15 01:11:20
 0  0      0 420928   4916  33880    0    0     0     0 101214  246  0 19 81  0  0 2017-02-15 01:11:21
 0  0      0 420928   4916  33880    0    0     0     0 101372  240  0 20 81  0  0 2017-02-15 01:11:22
 0  0      0 420928   4916  33880    0    0     0     0 101092  262  0 21 80  0  0 2017-02-15 01:11:23
 1  0      0 420928   4916  33880    0    0     0     0 101034  235  0 21 79  0  0 2017-02-15 01:11:24
 0  0      0 420928   4916  33880    0    0     0     0 101220  233  0 19 81  0  0 2017-02-15 01:11:25
 0  0      0 420928   4916  33880    0    0     0     0 101007  280  0 23 77  0  0 2017-02-15 01:11:26
 0  0      0 420928   4916  33880    0    0     0     0 101339  256  0 20 80  0  0 2017-02-15 01:11:27
 1  0      0 420928   4916  33880    0    0     0     0 101180  240  0 22 78  0  0 2017-02-15 01:11:28
 0  0      0 420928   4916  33880    0    0     0     0 101430  274  0 22 78  0  0 2017-02-15 01:11:29
 0  0      0 420928   4916  33880    0    0     0     0 101393  284  0 21 80  0  0 2017-02-15 01:11:30
 0  0      0 420928   4916  33880    0    0     0     0 101474  309  0 26 74  0  0 2017-02-15 01:11:31
 0  0      0 420928   4916  33880    0    0     0     0 101256  262  0 22 78  0  0 2017-02-15 01:11:32
 0  0      0 420928   4916  33880    0    0     0     0 101179  268  0 23 78  0  0 2017-02-15 01:11:33
 1  0      0 420832   4916  33880    0    0     0     0 101455  304  0 27 73  0  0 2017-02-15 01:11:34
 0  0      0 420768   4916  33880    0    0     0     0 101324  285  0 21 79  0  0 2017-02-15 01:11:35
 0  0      0 420800   4916  33880    0    0     0     0 101409  276  0 24 77  0  0 2017-02-15 01:11:36
