1485855967
[H[JMem: 49864K used, 462764K free, 80K shrd, 1696K buff, 4860K cached
CPU:   0% usr   0% sys   0% nic 100% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/80 2026
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 462008   1696   6628    0    0     0     0 2293  322  0  3 98  0  0 2017-01-31 09:47:00
 0  0      0 462008   1696   6628    0    0     0     0 2409  316  0  1 100  0  0 2017-01-31 09:47:01
 0  0      0 462008   1696   6628    0    0     0     0 2362  321  0  2 99  0  0 2017-01-31 09:47:02
 0  0      0 462008   1696   6628    0    0     0     0 2374  317  0  0 100  0  0 2017-01-31 09:47:03
 0  0      0 462008   1696   6628    0    0     0     0 2466  319  0  0 100  0  0 2017-01-31 09:47:04
 0  0      0 462008   1696   6628    0    0     0     0 2320  322  0  1 99  0  0 2017-01-31 09:47:05
 0  0      0 462008   1696   6628    0    0     0     0 2256  336  0  1 99  0  0 2017-01-31 09:47:06
 0  0      0 462008   1696   6628    0    0     0     0 2270  328  0  2 98  0  0 2017-01-31 09:47:07
 0  0      0 462008   1696   6628    0    0     0     0 2502  317  0  1 99  0  0 2017-01-31 09:47:08
 0  0      0 462008   1696   6628    0    0     0     0 2505  322  0  1 100  0  0 2017-01-31 09:47:09
 0  0      0 462008   1696   6628    0    0     0     0 2336  322  0  2 99  0  0 2017-01-31 09:47:10
 0  0      0 462008   1696   6628    0    0     0     0 2239  325  0  1 99  0  0 2017-01-31 09:47:11
 0  0      0 461944   1696   6628    0    0     0     0 2252  326  0  2 99  0  0 2017-01-31 09:47:12
 0  0      0 461944   1696   6628    0    0     0     0 2245  323  0  2 99  0  0 2017-01-31 09:47:13
 0  0      0 462008   1696   6628    0    0     0     0 2264  323  0  1 99  0  0 2017-01-31 09:47:14
 0  0      0 462008   1696   6628    0    0     0     0 2307  326  0  2 99  0  0 2017-01-31 09:47:15
 0  0      0 462008   1696   6628    0    0     0     0 2228  327  0  1 99  0  0 2017-01-31 09:47:16
 0  0      0 462008   1696   6628    0    0     0     0 2348  327  0  3 98  0  0 2017-01-31 09:47:17
 0  0      0 462008   1696   6628    0    0     0     0 2260  315  0  1 99  0  0 2017-01-31 09:47:18
 0  0      0 461944   1696   6628    0    0     0     0 2208  330  0  2 98  0  0 2017-01-31 09:47:19
 0  0      0 462008   1696   6628    0    0     0     0 2307  330  0  4 97  0  0 2017-01-31 09:47:20
 0  0      0 462008   1696   6628    0    0     0     0 2322  320  0  2 99  0  0 2017-01-31 09:47:21
 0  0      0 462008   1696   6628    0    0     0     0 2395  321  0  1 99  0  0 2017-01-31 09:47:22
 0  0      0 462008   1696   6628    0    0     0     0 2425  314  0  0 100  0  0 2017-01-31 09:47:23
 0  0      0 462008   1696   6628    0    0     0     0 2299  316  0  1 100  0  0 2017-01-31 09:47:24
 0  0      0 462008   1696   6632    0    0     0     0 2251  319  0  2 99  0  0 2017-01-31 09:47:25
 0  0      0 462008   1696   6632    0    0     0     0 2283  320  0  1 99  0  0 2017-01-31 09:47:26
 1  0      0 462008   1696   6632    0    0     0     0 2353  321  0  1 99  0  0 2017-01-31 09:47:27
 0  0      0 462008   1696   6632    0    0     0     0 2366  330  0  3 98  0  0 2017-01-31 09:47:28
 0  0      0 462008   1696   6632    0    0     0     0 2241  316  0  2 99  0  0 2017-01-31 09:47:29
 0  0      0 462008   1696   6632    0    0     0     0 2318  313  0  1 100  0  0 2017-01-31 09:47:30
 0  0      0 462008   1696   6632    0    0     0     0 2351  313  0  0 100  0  0 2017-01-31 09:47:31
 0  0      0 462008   1696   6632    0    0     0     0 2232  326  0  3 98  0  0 2017-01-31 09:47:32
 0  0      0 462008   1696   6632    0    0     0     0 2244  320  0  3 98  0  0 2017-01-31 09:47:33
 0  0      0 462008   1696   6632    0    0     0     0 2195  324  0  2 98  0  0 2017-01-31 09:47:34
 0  0      0 462008   1696   6632    0    0     0     0 2238  320  0  2 99  0  0 2017-01-31 09:47:35
 0  0      0 462008   1696   6632    0    0     0     0 2317  326  0  2 99  0  0 2017-01-31 09:47:36
 0  0      0 462008   1696   6632    0    0     0     0 2379  318  0  1 100  0  0 2017-01-31 09:47:37
 0  0      0 462008   1696   6632    0    0     0     0 2235  320  0  1 99  0  0 2017-01-31 09:47:38
 0  0      0 462008   1696   6632    0    0     0     0 2245  317  0  1 99  0  0 2017-01-31 09:47:39
 0  0      0 462008   1696   6632    0    0     0     0 2347  322  0  0 100  0  0 2017-01-31 09:47:40
 0  0      0 462008   1696   6632    0    0     0     0 2409  328  0  1 99  0  0 2017-01-31 09:47:41
 0  0      0 462008   1696   6632    0    0     0     0 2329  330  0  3 98  0  0 2017-01-31 09:47:42
 0  0      0 462008   1696   6632    0    0     0     0 2389  314  0  0 100  0  0 2017-01-31 09:47:43
 0  0      0 462008   1696   6632    0    0     0     0 2424  319  0  1 99  0  0 2017-01-31 09:47:44
 0  0      0 462008   1696   6632    0    0     0     0 2259  324  0  2 99  0  0 2017-01-31 09:47:45
 0  0      0 462008   1696   6632    0    0     0     0 2331  327  0  2 99  0  0 2017-01-31 09:47:46
 0  0      0 462008   1696   6632    0    0     0     0 2240  325  0  2 98  0  0 2017-01-31 09:47:47
 0  0      0 461992   1696   6632    0    0     0     0 2284  339  1  0 100  0  0 2017-01-31 09:47:48
 0  0      0 462008   1696   6632    0    0     0     0 2225  323  0  1 99  0  0 2017-01-31 09:47:49
 0  0      0 462008   1696   6632    0    0     0     0 2274  323  0  1 99  0  0 2017-01-31 09:47:50
 0  0      0 462008   1696   6632    0    0     0     0 2252  330  0  3 98  0  0 2017-01-31 09:47:51
 0  0      0 461944   1696   6632    0    0     0     0 2246  329  0  2 99  0  0 2017-01-31 09:47:52
 0  0      0 462008   1696   6632    0    0     0     0 2308  321  0  1 100  0  0 2017-01-31 09:47:53
 0  0      0 462008   1696   6632    0    0     0     0 2385  315  0  1 99  0  0 2017-01-31 09:47:54
 0  0      0 462008   1696   6632    0    0     0     0 2247  323  0  2 99  0  0 2017-01-31 09:47:55
 0  0      0 462008   1696   6632    0    0     0     0 2250  330  0  2 98  0  0 2017-01-31 09:47:56
 0  0      0 462008   1696   6632    0    0     0     0 2234  336  0  2 99  0  0 2017-01-31 09:47:57
 0  0      0 462008   1696   6632    0    0     0     0 2227  323  0  1 99  0  0 2017-01-31 09:47:58
 0  0      0 462008   1696   6632    0    0     0     0 2259  320  0  2 99  0  0 2017-01-31 09:47:59
 0  0      0 462008   1696   6632    0    0     0     0 2242  331  0  2 98  0  0 2017-01-31 09:48:00
 0  0      0 462008   1696   6632    0    0     0     0 2313  331  0  2 98  0  0 2017-01-31 09:48:01
 0  0      0 462008   1696   6632    0    0     0     0 2347  315  0  1 99  0  0 2017-01-31 09:48:02
 0  0      0 462008   1696   6632    0    0     0     0 2448  313  0  1 100  0  0 2017-01-31 09:48:03
 0  0      0 462008   1696   6632    0    0     0     0 2243  334  0  3 98  0  0 2017-01-31 09:48:04
 0  0      0 462008   1696   6636    0    0     0     0 2394  328  0  2 99  0  0 2017-01-31 09:48:05
 0  0      0 462008   1696   6636    0    0     0     0 2318  323  0  0 100  0  0 2017-01-31 09:48:06
 0  0      0 462008   1696   6636    0    0     0     0 2240  336  0  2 99  0  0 2017-01-31 09:48:07
 0  0      0 462008   1696   6636    0    0     0     0 2234  331  0  2 98  0  0 2017-01-31 09:48:08
 0  0      0 462008   1696   6636    0    0     0     0 2276  326  0  4 97  0  0 2017-01-31 09:48:09
 0  0      0 462008   1696   6636    0    0     0     0 2318  330  0  2 98  0  0 2017-01-31 09:48:10
 0  0      0 462008   1696   6636    0    0     0     0 2257  325  0  1 99  0  0 2017-01-31 09:48:11
 0  0      0 461944   1696   6636    0    0     0     0 2273  325  0  1 99  0  0 2017-01-31 09:48:12
 0  0      0 462008   1696   6636    0    0     0     0 2378  319  0  2 99  0  0 2017-01-31 09:48:13
 0  0      0 462008   1696   6636    0    0     0     0 2248  319  0  1 99  0  0 2017-01-31 09:48:14
 0  0      0 462008   1696   6636    0    0     0     0 2254  322  0  1 100  0  0 2017-01-31 09:48:15
 0  0      0 462008   1696   6636    0    0     0     0 2262  327  0  1 99  0  0 2017-01-31 09:48:16
 0  0      0 462008   1696   6636    0    0     0     0 2348  312  0  1 99  0  0 2017-01-31 09:48:17
 0  0      0 461944   1696   6636    0    0     0     0 2231  320  0  2 99  0  0 2017-01-31 09:48:18
 0  0      0 462008   1696   6636    0    0     0     0 2301  320  0  2 99  0  0 2017-01-31 09:48:19
 0  0      0 462008   1696   6636    0    0     0     0 2318  323  0  1 100  0  0 2017-01-31 09:48:20
 0  0      0 462008   1696   6636    0    0     0     0 2262  319  0  1 100  0  0 2017-01-31 09:48:21
 0  0      0 462008   1696   6636    0    0     0     0 2276  318  0  1 99  0  0 2017-01-31 09:48:22
 0  0      0 462008   1696   6636    0    0     0     0 2427  313  0  1 100  0  0 2017-01-31 09:48:23
 0  0      0 461944   1696   6636    0    0     0     0 2277  321  0  2 99  0  0 2017-01-31 09:48:24
 0  0      0 462008   1696   6636    0    0     0     0 2242  320  0  1 100  0  0 2017-01-31 09:48:25
 0  0      0 462008   1696   6636    0    0     0     0 2276  329  0  1 99  0  0 2017-01-31 09:48:26
 0  0      0 462008   1696   6636    0    0     0     0 2412  318  0  2 99  0  0 2017-01-31 09:48:27
 0  0      0 462008   1696   6636    0    0     0     0 2222  315  0  0 100  0  0 2017-01-31 09:48:28
 0  0      0 462008   1696   6636    0    0     0     0 2381  318  0  2 99  0  0 2017-01-31 09:48:29
 0  0      0 462008   1696   6636    0    0     0     0 2287  327  0  2 98  0  0 2017-01-31 09:48:30
 0  0      0 462008   1696   6636    0    0     0     0 2320  320  0  2 99  0  0 2017-01-31 09:48:31
 0  0      0 462008   1696   6636    0    0     0     0 2241  332  0  4 97  0  0 2017-01-31 09:48:32
 0  0      0 462008   1696   6636    0    0     0     0 2266  315  0  1 99  0  0 2017-01-31 09:48:33
 0  0      0 462008   1696   6636    0    0     0     0 2256  322  0  1 99  0  0 2017-01-31 09:48:34
 0  0      0 462008   1696   6636    0    0     0     0 2376  324  0  0 100  0  0 2017-01-31 09:48:35
 0  0      0 461944   1696   6636    0    0     0     0 2251  330  0  3 97  0  0 2017-01-31 09:48:36
 0  0      0 462008   1696   6636    0    0     0     0 2254  324  0  2 99  0  0 2017-01-31 09:48:37
 0  0      0 462008   1696   6636    0    0     0     0 2270  324  0  1 99  0  0 2017-01-31 09:48:38
 0  0      0 462008   1696   6636    0    0     0     0 2340  313  0  1 99  0  0 2017-01-31 09:48:39
 0  0      0 462008   1696   6636    0    0     0     0 2491  327  0  1 100  0  0 2017-01-31 09:48:40
 0  0      0 462008   1696   6636    0    0     0     0 2413  313  0  1 100  0  0 2017-01-31 09:48:41
 0  0      0 462008   1696   6636    0    0     0     0 2392  316  0  1 99  0  0 2017-01-31 09:48:42
 0  0      0 462008   1696   6636    0    0     0     0 2384  313  0  1 100  0  0 2017-01-31 09:48:43
 0  0      0 462008   1696   6636    0    0     0     0 2303  317  0  1 99  0  0 2017-01-31 09:48:44
 0  0      0 462008   1696   6636    0    0     0     0 2224  319  0  2 99  0  0 2017-01-31 09:48:45
 0  0      0 461944   1696   6640    0    0     0     0 2233  324  0  1 99  0  0 2017-01-31 09:48:46
 0  0      0 462008   1696   6640    0    0     0     0 2281  318  0  1 100  0  0 2017-01-31 09:48:47
 0  0      0 461944   1696   6640    0    0     0     0 2249  329  0  2 99  0  0 2017-01-31 09:48:48
 0  0      0 461944   1696   6640    0    0     0     0 2281  322  0  2 99  0  0 2017-01-31 09:48:49
 0  0      0 462008   1696   6640    0    0     0     0 2249  320  0  0 100  0  0 2017-01-31 09:48:50
 0  0      0 462008   1696   6640    0    0     0     0 2241  322  0  0 100  0  0 2017-01-31 09:48:51
 0  0      0 461944   1696   6640    0    0     0     0 2257  330  0  2 99  0  0 2017-01-31 09:48:52
 0  0      0 462008   1696   6640    0    0     0     0 2384  322  0  1 100  0  0 2017-01-31 09:48:53
 0  0      0 462008   1696   6640    0    0     0     0 2216  328  0  1 99  0  0 2017-01-31 09:48:54
 0  0      0 462008   1696   6640    0    0     0     0 2462  312  0  1 99  0  0 2017-01-31 09:48:55
 0  0      0 462008   1696   6640    0    0     0     0 2261  322  0  1 100  0  0 2017-01-31 09:48:56
 0  0      0 462008   1696   6640    0    0     0     0 2399  324  0  2 99  0  0 2017-01-31 09:48:57
 0  0      0 462008   1696   6640    0    0     0     0 2371  317  0  2 98  0  0 2017-01-31 09:48:58
 0  0      0 462008   1696   6640    0    0     0     0 2237  323  0  2 98  0  0 2017-01-31 09:48:59
 0  0      0 462008   1696   6640    0    0     0     0 2243  311  0  1 100  0  0 2017-01-31 09:49:00
 0  0      0 462008   1696   6640    0    0     0     0 2372  319  0  1 100  0  0 2017-01-31 09:49:01
 0  0      0 462008   1696   6640    0    0     0     0 2266  326  0  2 99  0  0 2017-01-31 09:49:02
 0  0      0 462008   1696   6640    0    0     0     0 2337  322  0  1 99  0  0 2017-01-31 09:49:03
 0  0      0 462008   1696   6640    0    0     0     0 2223  324  0  1 99  0  0 2017-01-31 09:49:04
 0  0      0 462008   1696   6640    0    0     0     0 2266  323  0  3 98  0  0 2017-01-31 09:49:05
 0  0      0 462008   1696   6640    0    0     0     0 2247  324  0  3 98  0  0 2017-01-31 09:49:06
 0  0      0 462008   1696   6640    0    0     0     0 2285  315  0  2 99  0  0 2017-01-31 09:49:07
 0  0      0 461944   1696   6640    0    0     0     0 2242  340  0  2 99  0  0 2017-01-31 09:49:08
 0  0      0 462008   1696   6640    0    0     0     0 2328  326  0  1 99  0  0 2017-01-31 09:49:09
 0  0      0 462008   1696   6640    0    0     0     0 2333  332  0  1 99  0  0 2017-01-31 09:49:10
 0  0      0 462008   1696   6640    0    0     0     0 2304  320  0  1 99  0  0 2017-01-31 09:49:11
 0  0      0 462008   1696   6640    0    0     0     0 2209  328  0  2 99  0  0 2017-01-31 09:49:12
 0  0      0 462008   1696   6640    0    0     0     0 2249  327  0  1 100  0  0 2017-01-31 09:49:13
 0  0      0 462008   1696   6640    0    0     0     0 2386  319  0  0 100  0  0 2017-01-31 09:49:14
 0  0      0 462008   1696   6640    0    0     0     0 2448  308  0  0 100  0  0 2017-01-31 09:49:15
 0  0      0 462008   1696   6640    0    0     0     0 2405  316  0  0 100  0  0 2017-01-31 09:49:16
 0  0      0 462008   1696   6640    0    0     0     0 2429  320  0  2 98  0  0 2017-01-31 09:49:17
 0  0      0 462008   1696   6640    0    0     0     0 2380  324  0  2 99  0  0 2017-01-31 09:49:18
 0  0      0 462008   1696   6640    0    0     0     0 2258  324  0  1 99  0  0 2017-01-31 09:49:19
 0  0      0 462008   1696   6640    0    0     0     0 2248  319  0  1 99  0  0 2017-01-31 09:49:20
 0  0      0 462008   1696   6640    0    0     0     0 2291  316  0  1 99  0  0 2017-01-31 09:49:21
 0  0      0 462008   1696   6640    0    0     0     0 2233  331  0  3 97  0  0 2017-01-31 09:49:22
 0  0      0 462008   1696   6640    0    0     0     0 2263  322  0  1 100  0  0 2017-01-31 09:49:23
 0  0      0 462008   1696   6640    0    0     0     0 2227  325  0  1 99  0  0 2017-01-31 09:49:24
 0  0      0 462008   1696   6640    0    0     0     0 2316  320  0  1 99  0  0 2017-01-31 09:49:25
 0  0      0 462008   1696   6644    0    0     0     0 2242  323  0  2 99  0  0 2017-01-31 09:49:26
 0  0      0 462008   1696   6644    0    0     0     0 2319  314  0  2 98  0  0 2017-01-31 09:49:27
 0  0      0 462008   1696   6644    0    0     0     0 2236  319  0  2 99  0  0 2017-01-31 09:49:28
 0  0      0 462008   1696   6644    0    0     0     0 2246  316  0  1 100  0  0 2017-01-31 09:49:29
 0  0      0 461944   1696   6644    0    0     0     0 2230  321  0  3 98  0  0 2017-01-31 09:49:30
 0  0      0 462008   1696   6644    0    0     0     0 2308  322  0  2 99  0  0 2017-01-31 09:49:31
 0  0      0 462008   1696   6644    0    0     0     0 2379  320  0  1 100  0  0 2017-01-31 09:49:32
 0  0      0 462008   1696   6644    0    0     0     0 2280  326  0  2 98  0  0 2017-01-31 09:49:33
 0  0      0 462008   1696   6644    0    0     0     0 2257  319  0  1 100  0  0 2017-01-31 09:49:34
 0  0      0 462008   1696   6644    0    0     0     0 2268  315  0  0 100  0  0 2017-01-31 09:49:35
 0  0      0 462008   1696   6644    0    0     0     0 2384  323  0  1 99  0  0 2017-01-31 09:49:36
 0  0      0 462008   1696   6644    0    0     0     0 2355  315  0  1 100  0  0 2017-01-31 09:49:37
 0  0      0 462008   1696   6644    0    0     0     0 2243  319  0  1 100  0  0 2017-01-31 09:49:38
 0  0      0 462008   1696   6644    0    0     0     0 2244  329  0  1 99  0  0 2017-01-31 09:49:39
 0  0      0 462008   1696   6644    0    0     0     0 2253  320  0  0 100  0  0 2017-01-31 09:49:40
 0  0      0 462008   1696   6644    0    0     0     0 2350  325  0  1 98  0  0 2017-01-31 09:49:41
 1  0      0 462008   1696   6644    0    0     0     0 2267  318  0  0 100  0  0 2017-01-31 09:49:42
 1  0      0 462008   1696   6644    0    0     0     0 2293  318  0  1 99  0  0 2017-01-31 09:49:43
 0  0      0 462008   1696   6644    0    0     0     0 2377  318  0  1 100  0  0 2017-01-31 09:49:44
 0  0      0 462008   1696   6644    0    0     0     0 2300  321  0  1 99  0  0 2017-01-31 09:49:45
 0  0      0 462008   1696   6644    0    0     0     0 2341  317  0  1 100  0  0 2017-01-31 09:49:46
 0  0      0 462008   1696   6644    0    0     0     0 2232  321  0  2 98  0  0 2017-01-31 09:49:47
 0  0      0 461944   1696   6644    0    0     0     0 2241  322  0  1 99  0  0 2017-01-31 09:49:48
 0  0      0 462008   1696   6644    0    0     0     0 2414  319  0  1 100  0  0 2017-01-31 09:49:49
 0  0      0 462008   1696   6644    0    0     0     0 2439  316  0  0 100  0  0 2017-01-31 09:49:50
 0  0      0 462008   1696   6644    0    0     0     0 2238  326  0  3 98  0  0 2017-01-31 09:49:51
 0  0      0 462008   1696   6644    0    0     0     0 2285  323  0  0 100  0  0 2017-01-31 09:49:52
 0  0      0 462008   1696   6644    0    0     0     0 2248  325  0  1 100  0  0 2017-01-31 09:49:53
 0  0      0 462008   1696   6644    0    0     0     0 2227  321  0  1 100  0  0 2017-01-31 09:49:54
 0  0      0 461944   1696   6644    0    0     0     0 2211  319  0  1 100  0  0 2017-01-31 09:49:55
 0  0      0 462008   1696   6644    0    0     0     0 2248  325  0  1 100  0  0 2017-01-31 09:49:56
 0  0      0 462008   1696   6644    0    0     0     0 2283  330  0  3 98  0  0 2017-01-31 09:49:57
 0  0      0 462008   1696   6644    0    0     0     0 2317  320  0  1 100  0  0 2017-01-31 09:49:58
 0  0      0 462008   1696   6644    0    0     0     0 2427  312  0  1 100  0  0 2017-01-31 09:49:59
 0  0      0 462008   1696   6644    0    0     0     0 2247  317  0  1 100  0  0 2017-01-31 09:50:00
 0  0      0 462008   1696   6644    0    0     0     0 2461  319  0  1 100  0  0 2017-01-31 09:50:01
 0  0      0 462008   1696   6644    0    0     0     0 2378  334  0  2 99  0  0 2017-01-31 09:50:02
 0  0      0 462008   1696   6644    0    0     0     0 2429  320  0  1 99  0  0 2017-01-31 09:50:03
 0  0      0 462008   1696   6644    0    0     0     0 2420  322  0  1 99  0  0 2017-01-31 09:50:04
 0  0      0 462008   1696   6644    0    0     0     0 2379  311  0  0 100  0  0 2017-01-31 09:50:05
 0  0      0 462008   1696   6644    0    0     0     0 2365  321  0  2 99  0  0 2017-01-31 09:50:06
 0  0      0 462008   1696   6648    0    0     0     0 2242  320  0  1 99  0  0 2017-01-31 09:50:07
 0  0      0 462008   1696   6648    0    0     0     0 2239  327  0  2 99  0  0 2017-01-31 09:50:08
 0  0      0 462008   1696   6648    0    0     0     0 2319  310  0  1 100  0  0 2017-01-31 09:50:09
 0  0      0 462008   1696   6648    0    0     0     0 2317  317  0  2 99  0  0 2017-01-31 09:50:10
 0  0      0 462008   1696   6648    0    0     0     0 2345  318  0  1 100  0  0 2017-01-31 09:50:11
 1  0      0 461944   1696   6648    0    0     0     0 2343  327  0  1 99  0  0 2017-01-31 09:50:12
 0  0      0 462008   1696   6648    0    0     0     0 2312  323  0  2 99  0  0 2017-01-31 09:50:13
 0  0      0 462008   1696   6648    0    0     0     0 2232  321  0  1 99  0  0 2017-01-31 09:50:14
 0  0      0 462008   1696   6648    0    0     0     0 2306  320  0  1 99  0  0 2017-01-31 09:50:15
 0  0      0 462008   1696   6648    0    0     0     0 2401  316  0  0 100  0  0 2017-01-31 09:50:16
 0  0      0 462008   1696   6648    0    0     0     0 2243  322  0  2 99  0  0 2017-01-31 09:50:17
 0  0      0 462008   1696   6648    0    0     0     0 2281  321  0  1 100  0  0 2017-01-31 09:50:18
 0  0      0 462008   1696   6648    0    0     0     0 2432  317  0  1 100  0  0 2017-01-31 09:50:19
 0  0      0 462008   1696   6648    0    0     0     0 2370  318  0  2 99  0  0 2017-01-31 09:50:20
 0  0      0 462008   1696   6648    0    0     0     0 2238  315  0  1 99  0  0 2017-01-31 09:50:21
 0  0      0 462008   1696   6648    0    0     0     0 2228  322  0  3 98  0  0 2017-01-31 09:50:22
 0  0      0 461944   1696   6648    0    0     0     0 2263  318  0  1 99  0  0 2017-01-31 09:50:23
 0  0      0 462008   1696   6648    0    0     0     0 2412  322  0  2 99  0  0 2017-01-31 09:50:24
 0  0      0 462008   1696   6648    0    0     0     0 2280  323  0  1 100  0  0 2017-01-31 09:50:25
 1  0      0 462008   1696   6648    0    0     0     0 2357  325  0  2 99  0  0 2017-01-31 09:50:26
 0  0      0 462008   1696   6648    0    0     0     0 2239  328  0  2 99  0  0 2017-01-31 09:50:27
